carat,cut,color,clarity,depth,table,price,x,y,z
0.31,Ideal,E,VS2,62.0,55.0,872,4.37,4.34,2.7
0.31,Ideal,E,VS2,61.0,56.0,872,4.38,4.34,2.66
0.31,Ideal,E,VS2,61.4,54.0,872,4.4,4.33,2.68
0.31,Ideal,E,VS2,61.8,56.0,872,4.36,4.34,2.69
0.31,Ideal,E,VS2,62.8,57.0,872,4.37,4.33,2.73
0.31,Ideal,E,VS2,62.3,57.0,872,4.35,4.32,2.7
0.31,Ideal,E,VS2,61.6,56.0,872,4.38,4.32,2.68
0.31,Ideal,E,VS2,61.8,55.0,872,4.35,4.33,2.68
0.31,Ideal,E,VS2,61.7,55.0,872,4.36,4.33,2.68
0.31,Ideal,E,VS2,62.0,55.0,872,4.35,4.33,2.69
0.31,Ideal,E,VS2,62.4,54.0,872,4.35,4.31,2.7
0.31,Ideal,E,VS2,61.7,56.0,872,4.35,4.31,2.67
0.31,Ideal,E,VS2,62.6,56.0,872,4.33,4.3,2.7
0.31,Ideal,E,VS2,62.9,56.0,872,4.33,4.29,2.71
0.3,Ideal,G,VVS1,62.1,56.0,873,4.35,4.28,2.68
0.38,Ideal,G,VVS2,60.7,57.0,873,4.7,4.73,2.86
0.36,Ideal,E,VVS2,62.1,56.0,873,4.53,4.58,2.83
0.33,Ideal,E,VS2,61.6,55.0,873,4.46,4.5,2.76
0.33,Ideal,E,VS2,61.9,55.0,873,4.46,4.49,2.77
0.4,Ideal,G,SI1,60.9,55.0,873,4.8,4.78,2.92
0.4,Ideal,G,SI1,61.8,57.0,873,4.74,4.78,2.94
0.4,Ideal,G,SI1,60.9,55.0,873,4.82,4.79,2.93
0.3,Ideal,F,IF,59.4,60.0,873,4.37,4.39,2.6
0.3,Ideal,F,IF,61.8,55.0,873,4.31,4.33,2.67
0.3,Ideal,F,IF,61.3,55.0,873,4.32,4.36,2.66
0.3,Ideal,F,IF,60.5,60.0,873,4.34,4.36,2.63
0.3,Ideal,F,IF,60.4,60.0,873,4.32,4.35,2.62
0.3,Ideal,F,IF,61.3,56.0,873,4.3,4.34,2.65
0.3,Ideal,F,IF,59.8,58.0,873,4.37,4.46,2.64
0.3,Ideal,F,IF,60.0,59.0,873,4.37,4.39,2.63
0.3,Ideal,F,IF,61.7,56.0,873,4.31,4.35,2.67
0.3,Ideal,F,IF,60.8,57.0,873,4.34,4.38,2.65
0.3,Ideal,F,IF,60.9,57.0,873,4.35,4.38,2.66
0.3,Ideal,F,IF,61.3,58.0,873,4.29,4.33,2.64
0.43,Ideal,I,VVS2,62.6,57.0,874,4.79,4.82,3.01
0.31,Ideal,F,IF,62.2,56.0,874,4.31,4.34,2.69
0.31,Ideal,F,IF,62.3,57.0,874,4.3,4.34,2.69
0.38,Ideal,I,VS1,61.5,56.0,874,4.67,4.71,2.88
0.37,Ideal,E,VS1,61.4,56.0,874,4.65,4.66,2.86
0.39,Ideal,H,SI1,61.8,55.0,874,4.68,4.71,2.9
0.38,Ideal,F,SI1,61.0,56.0,874,4.7,4.73,2.87
0.37,Ideal,D,SI1,61.5,57.0,874,4.63,4.6,2.84
0.41,Ideal,I,VVS1,61.0,56.0,875,4.79,4.82,2.93
0.41,Ideal,I,VVS1,61.7,57.0,875,4.73,4.76,2.93
0.5,Ideal,J,VS2,61.7,57.0,875,5.09,5.12,3.15
0.36,Ideal,F,VS2,61.0,57.0,875,4.6,4.62,2.81
0.39,Ideal,E,VS2,60.8,57.0,875,4.73,4.75,2.88
0.41,Ideal,E,VS2,62.3,54.0,875,4.74,4.8,2.97
0.34,Ideal,E,VS1,61.2,55.0,875,4.52,4.56,2.77
0.34,Ideal,E,VS1,60.3,57.0,875,4.52,4.54,2.73
0.37,Ideal,D,VS2,61.6,56.0,876,4.59,4.63,2.84
0.37,Ideal,D,VS2,61.0,56.0,876,4.65,4.7,2.85
0.37,Ideal,E,VS1,61.2,56.0,876,4.64,4.67,2.85
0.39,Ideal,E,VS1,60.2,56.0,876,4.78,4.79,2.88
0.37,Ideal,D,VS2,61.3,56.0,876,4.6,4.64,2.83
0.32,Ideal,F,VS1,62.0,54.0,876,4.44,4.43,2.75
0.32,Ideal,F,VS1,61.9,55.0,876,4.41,4.4,2.73
0.37,Ideal,F,VVS2,60.5,60.0,876,4.65,4.67,2.82
0.37,Ideal,E,VVS2,61.4,56.0,876,4.64,4.67,2.86
0.41,Ideal,G,SI1,61.8,55.0,876,4.8,4.81,2.97
0.41,Ideal,H,SI1,62.8,56.0,876,4.77,4.72,2.98
0.41,Ideal,H,SI1,62.4,56.0,876,4.78,4.74,2.97
0.41,Ideal,H,SI1,61.2,57.0,876,4.78,4.76,2.92
0.41,Ideal,H,SI1,62.9,55.0,876,4.82,4.75,3.01
0.41,Ideal,H,SI1,62.6,55.0,876,4.79,4.77,2.99
0.41,Ideal,E,SI2,59.8,55.0,876,4.93,4.81,2.91
0.41,Ideal,E,SI2,60.7,57.0,876,4.85,4.81,2.93
0.41,Ideal,E,SI2,61.9,57.0,876,4.8,4.76,2.96
0.41,Ideal,E,SI2,62.8,57.0,876,4.73,4.7,2.96
0.41,Ideal,D,SI2,61.0,56.0,876,4.83,4.78,2.93
0.41,Ideal,D,SI2,62.6,55.0,876,4.8,4.76,2.99
0.41,Ideal,D,SI2,62.3,57.0,876,4.78,4.75,2.97
0.41,Ideal,D,SI2,62.7,55.0,876,4.75,4.72,2.97
0.4,Ideal,H,VVS2,62.3,57.0,877,4.71,4.73,2.94
0.4,Ideal,G,VS1,62.4,57.0,877,4.72,4.74,2.95
0.4,Ideal,H,VVS2,62.4,57.0,877,4.69,4.73,2.94
0.4,Ideal,H,VVS2,62.1,57.0,877,4.69,4.74,2.93
0.4,Ideal,G,VS1,61.3,55.0,877,4.75,4.78,2.92
0.4,Ideal,H,VVS2,60.8,55.0,877,4.79,4.82,2.92
0.4,Ideal,H,VVS2,62.2,56.0,877,4.7,4.75,2.94
0.4,Ideal,G,VS1,62.2,56.0,877,4.72,4.74,2.94
0.42,Ideal,D,VS2,62.4,55.0,877,4.79,4.83,3.0
0.4,Ideal,G,VS1,60.7,57.0,877,4.77,4.78,2.9
0.36,Ideal,H,IF,62.2,54.1,877,4.57,4.6,2.86
0.31,Ideal,D,VS1,60.5,55.0,877,4.43,4.39,2.67
0.31,Ideal,D,VS1,62.1,57.0,877,4.35,4.32,2.69
0.31,Ideal,D,VS1,61.8,55.0,877,4.36,4.34,2.69
0.31,Ideal,D,VS1,62.0,54.0,877,4.36,4.35,2.7
0.31,Ideal,F,VVS1,61.2,57.0,878,4.42,4.4,2.7
0.31,Ideal,F,VVS1,60.7,56.0,878,4.4,4.37,2.66
0.41,Ideal,I,VS1,61.9,55.0,878,4.82,4.78,2.97
0.36,Ideal,E,VS2,61.7,57.0,878,4.59,4.55,2.82
0.3,Ideal,H,VVS1,62.0,55.0,878,4.34,4.3,2.68
0.3,Ideal,H,VVS1,61.9,55.0,878,4.34,4.32,2.68
0.3,Ideal,H,VVS1,62.4,53.0,878,4.31,4.28,2.68
0.3,Ideal,H,VVS1,63.0,54.0,878,4.3,4.27,2.7
0.3,Ideal,H,VVS1,63.0,56.0,878,4.27,4.24,2.68
0.3,Ideal,G,VVS2,60.9,57.0,878,4.35,4.32,2.64
0.3,Ideal,G,VVS2,61.1,57.0,878,4.35,4.32,2.65
0.3,Ideal,G,VVS2,60.6,57.0,878,4.35,4.33,2.63
0.3,Ideal,G,VVS2,61.5,55.0,878,4.32,4.3,2.65
0.3,Ideal,G,VVS2,62.9,55.0,878,4.32,4.3,2.71
0.3,Ideal,G,VVS2,61.5,56.0,878,4.34,4.31,2.66
0.3,Ideal,G,VVS2,63.0,57.0,878,4.32,4.28,2.71
0.3,Ideal,G,VVS2,62.0,57.0,878,4.32,4.29,2.67
0.3,Ideal,G,VVS2,61.5,57.0,878,4.33,4.29,2.65
0.3,Ideal,G,VVS2,62.7,57.0,878,4.32,4.26,2.69
0.3,Ideal,G,VVS2,62.7,57.0,878,4.29,4.26,2.68
0.3,Ideal,G,VVS1,61.7,57.0,878,4.34,4.31,2.67
0.3,Ideal,G,VVS2,62.2,55.0,878,4.33,4.29,2.68
0.38,Ideal,G,VVS2,62.0,57.0,879,4.64,4.66,2.89
0.38,Ideal,G,VVS2,60.0,56.0,879,4.72,4.76,2.84
0.32,Ideal,E,VVS1,61.7,55.0,879,4.38,4.41,2.71
0.38,Ideal,F,VS1,59.8,57.0,879,4.72,4.75,2.84
0.31,Ideal,D,VS2,59.4,57.0,879,4.5,4.45,2.66
0.31,Ideal,D,VS2,59.4,56.0,879,4.45,4.4,2.63
0.31,Ideal,D,VS2,61.8,56.0,879,4.39,4.35,2.7
0.43,Ideal,G,VS1,61.2,57.0,880,4.83,4.88,2.97
0.33,Ideal,F,VVS1,61.9,55.0,880,4.44,4.48,2.76
0.33,Ideal,F,VVS1,62.6,54.0,880,4.44,4.47,2.79
0.33,Ideal,F,VVS1,62.5,54.0,880,4.43,4.46,2.78
0.33,Ideal,F,VVS1,62.4,54.0,880,4.44,4.47,2.78
0.33,Ideal,F,VVS1,62.0,55.0,880,4.44,4.47,2.76
0.33,Ideal,F,VVS1,60.6,57.0,880,4.51,4.53,2.74
0.33,Ideal,F,VVS1,61.8,53.0,880,4.48,4.51,2.78
0.33,Ideal,F,VVS1,61.7,55.0,880,4.42,4.46,2.74
0.33,Ideal,F,VVS1,61.9,54.0,880,4.42,4.46,2.75
0.34,Ideal,H,VVS2,61.8,54.0,880,4.49,4.47,2.77
0.34,Ideal,H,VVS2,62.2,55.0,880,4.49,4.48,2.79
0.34,Ideal,F,VS2,61.0,57.0,880,4.5,4.48,2.74
0.34,Ideal,F,VS2,62.5,55.0,880,4.51,4.48,2.81
0.34,Ideal,F,VS2,62.9,55.0,880,4.48,4.46,2.81
0.34,Ideal,F,VS2,62.1,55.0,880,4.51,4.47,2.79
0.34,Ideal,F,VS2,62.1,56.0,880,4.51,4.47,2.79
0.34,Ideal,F,VS2,61.6,57.0,880,4.53,4.47,2.77
0.3,Ideal,J,VS1,62.6,53.0,373,4.28,4.32,2.69
0.23,Ideal,G,SI1,61.2,56.0,375,3.97,4.0,2.44
0.26,Ideal,G,SI1,61.8,55.0,377,4.08,4.11,2.53
0.31,Ideal,I,SI2,61.0,56.0,379,4.39,4.43,2.69
0.32,Ideal,H,SI1,61.0,56.6,471,4.4,4.43,2.7
0.32,Ideal,I,VS1,62.1,57.0,471,4.37,4.42,2.73
0.32,Ideal,I,VS1,62.3,56.0,471,4.37,4.4,2.73
0.25,Ideal,H,VS2,61.0,55.0,472,4.11,4.09,2.5
0.35,Ideal,I,SI1,61.3,54.0,472,4.51,4.56,2.78
0.34,Ideal,F,VS2,62.1,56.0,880,4.47,4.45,2.77
0.34,Ideal,F,VS2,62.6,54.0,880,4.48,4.46,2.8
0.34,Ideal,H,VVS2,63.0,55.0,880,4.48,4.44,2.81
0.34,Ideal,E,VS1,62.0,57.0,881,4.49,4.44,2.77
0.34,Ideal,D,VS2,61.6,55.0,881,4.54,4.48,2.78
0.35,Ideal,E,VVS2,61.3,56.0,881,4.54,4.6,2.8
0.46,Ideal,F,SI2,61.4,56.0,881,4.97,5.0,3.06
0.38,Ideal,D,VS1,62.0,57.0,882,4.69,4.7,2.91
0.35,Ideal,D,VVS2,61.6,56.0,882,4.55,4.57,2.81
0.31,Ideal,F,VVS1,61.9,53.5,882,4.36,4.39,2.71
0.38,Ideal,G,VS1,62.0,55.0,882,4.64,4.68,2.89
0.42,Ideal,G,SI1,63.0,55.0,882,4.81,4.77,3.02
0.4,Ideal,F,SI1,62.1,57.0,882,4.69,4.65,2.9
0.4,Ideal,E,SI1,63.0,57.0,882,4.68,4.65,2.94
0.42,Ideal,E,SI2,62.7,55.0,882,4.79,4.78,3.0
0.44,Ideal,D,SI1,62.4,57.0,883,4.86,4.89,3.04
0.4,Ideal,G,VVS2,61.4,53.0,883,4.73,4.81,2.93
0.32,Ideal,E,VVS2,61.1,55.0,883,4.41,4.46,2.71
0.32,Ideal,G,IF,62.3,54.0,883,4.39,4.4,2.74
0.42,Ideal,I,VVS1,60.2,57.0,884,4.85,4.88,2.93
0.42,Ideal,I,VVS1,62.7,55.0,884,4.77,4.8,3.0
0.42,Ideal,I,VVS1,62.4,57.0,884,4.79,4.83,3.0
0.36,Ideal,G,VVS1,62.1,56.0,884,4.58,4.6,2.85
0.42,Ideal,I,VVS1,62.5,57.0,884,4.77,4.8,2.99
0.42,Ideal,I,VVS1,62.0,55.0,884,4.8,4.88,3.0
0.31,Ideal,F,VVS1,61.8,56.0,884,4.33,4.37,2.69
0.31,Ideal,F,VVS1,61.0,57.0,884,4.38,4.39,2.67
0.47,Ideal,I,VS2,62.1,54.0,884,4.99,5.03,3.11
0.47,Ideal,I,VS2,62.1,53.0,884,4.99,5.02,3.11
0.47,Ideal,I,VS2,62.1,54.0,884,4.98,5.0,3.1
0.38,Ideal,D,SI1,61.8,55.0,884,4.67,4.69,2.89
0.38,Ideal,D,SI1,61.3,57.0,884,4.67,4.7,2.87
0.34,Ideal,D,VVS2,61.2,56.0,885,4.5,4.52,2.76
0.3,Ideal,D,VS1,61.1,57.0,885,4.34,4.37,2.66
0.3,Ideal,D,VS1,60.8,56.0,885,4.37,4.39,2.66
0.3,Ideal,D,VS1,60.7,56.0,885,4.38,4.41,2.67
0.51,Ideal,J,SI2,62.1,56.0,885,5.1,5.14,3.18
0.42,Ideal,H,SI1,61.7,55.0,885,4.84,4.85,2.99
0.39,Ideal,G,VVS2,62.1,56.0,886,4.67,4.7,2.91
0.37,Ideal,E,VS1,61.6,54.7,886,4.61,4.63,2.85
0.39,Ideal,F,SI1,61.8,55.0,886,4.7,4.72,2.91
0.3,Ideal,F,IF,61.8,54.0,886,4.34,4.36,2.69
0.3,Ideal,F,IF,62.0,58.0,886,4.25,4.3,2.65
0.3,Ideal,F,IF,61.1,58.0,886,4.32,4.36,2.65
0.3,Ideal,F,IF,61.8,58.0,886,4.27,4.3,2.65
0.3,Ideal,F,IF,61.8,56.0,886,4.29,4.32,2.66
0.3,Ideal,F,IF,62.4,56.0,886,4.26,4.3,2.67
0.3,Ideal,F,IF,62.3,57.0,886,4.25,4.29,2.66
0.3,Ideal,F,IF,62.1,57.0,886,4.29,4.31,2.67
0.3,Ideal,F,IF,61.7,57.0,886,4.28,4.31,2.65
0.3,Ideal,F,IF,61.4,57.0,886,4.34,4.36,2.67
0.3,Ideal,F,IF,62.3,55.0,886,4.3,4.34,2.69
0.3,Ideal,F,IF,62.3,57.0,886,4.29,4.31,2.68
0.3,Ideal,F,IF,61.7,58.0,886,4.3,4.32,2.66
0.3,Ideal,F,IF,62.1,54.0,886,4.32,4.35,2.69
0.3,Ideal,F,IF,61.8,54.0,886,4.34,4.37,2.69
0.3,Ideal,F,IF,62.2,56.0,886,4.31,4.34,2.69
0.3,Ideal,F,IF,62.4,54.0,886,4.33,4.36,2.71
0.3,Ideal,F,IF,61.4,56.0,886,4.32,4.34,2.66
0.3,Ideal,F,IF,60.9,56.0,886,4.33,4.37,2.65
0.3,Ideal,F,IF,61.6,58.0,886,4.28,4.32,2.65
0.3,Ideal,F,IF,61.8,55.0,886,4.32,4.35,2.68
0.3,Ideal,F,IF,62.2,57.0,886,4.3,4.32,2.68
0.3,Ideal,F,IF,61.9,57.0,886,4.29,4.33,2.67
0.3,Ideal,F,IF,62.5,54.0,886,4.31,4.33,2.7
0.3,Ideal,F,IF,62.6,57.0,886,4.25,4.28,2.67
0.3,Ideal,F,IF,62.1,57.0,886,4.27,4.3,2.66
0.3,Ideal,F,IF,61.3,56.0,886,4.33,4.35,2.66
0.3,Ideal,F,IF,62.1,55.0,886,4.32,4.35,2.69
0.3,Ideal,F,IF,62.1,55.0,886,4.31,4.35,2.69
0.3,Ideal,F,IF,62.0,56.0,886,4.31,4.33,2.68
0.3,Ideal,F,IF,62.3,53.0,886,4.34,4.36,2.71
0.3,Ideal,F,IF,62.4,58.0,886,4.25,4.28,2.66
0.3,Ideal,F,IF,61.8,56.0,886,4.31,4.33,2.67
0.3,Ideal,F,IF,62.3,55.0,886,4.29,4.31,2.68
0.3,Ideal,F,IF,62.2,53.0,886,4.34,4.38,2.71
0.42,Ideal,F,SI1,61.6,56.0,886,4.83,4.81,2.97
0.36,Ideal,E,VVS2,62.0,54.0,887,4.56,4.6,2.84
0.35,Ideal,G,VVS1,61.2,56.0,887,4.55,4.57,2.79
0.35,Ideal,G,VVS1,61.0,56.0,887,4.56,4.59,2.79
0.35,Ideal,G,VVS1,61.7,56.0,887,4.54,4.57,2.81
0.35,Ideal,H,IF,62.1,54.0,887,4.55,4.59,2.84
0.36,Ideal,G,VVS2,61.8,55.0,888,4.57,4.62,2.84
0.45,Ideal,H,VS1,62.0,54.0,888,4.92,4.95,3.06
0.31,Ideal,F,IF,60.8,56.0,888,4.43,4.45,2.7
0.39,Ideal,E,VS1,59.9,57.0,889,4.78,4.8,2.87
0.41,Ideal,D,VS2,61.2,57.0,889,4.78,4.82,2.94
0.38,Ideal,F,VS2,61.2,57.0,889,4.67,4.64,2.85
0.43,Ideal,J,IF,62.4,56.0,890,4.84,4.87,3.03
0.35,Ideal,D,VS1,60.8,57.0,890,4.57,4.61,2.79
0.32,Ideal,E,VVS2,62.3,55.0,890,4.37,4.4,2.73
0.32,Ideal,E,VVS1,61.3,57.0,890,4.42,4.45,2.72
0.31,Ideal,E,VVS1,61.7,56.0,890,4.38,4.41,2.71
0.4,Ideal,D,VS2,61.7,57.0,890,4.72,4.75,2.92
0.4,Ideal,D,VS2,62.1,53.0,890,4.77,4.8,2.97
0.4,Ideal,F,VS1,62.0,56.0,890,4.73,4.75,2.94
0.33,Ideal,E,VVS2,61.8,56.0,891,4.44,4.46,2.75
0.41,Ideal,I,VVS1,62.0,54.5,891,4.77,4.8,2.97
0.41,Ideal,G,VS2,62.2,57.0,891,4.75,4.77,2.96
0.4,Ideal,D,VS2,62.2,54.0,891,4.73,4.76,2.95
0.38,Ideal,F,VS1,60.9,55.0,891,4.69,4.73,2.87
0.43,Ideal,H,SI1,60.7,54.0,891,4.96,4.92,3.0
0.31,Ideal,G,IF,61.4,55.0,891,4.35,4.38,2.68
0.31,Ideal,G,IF,61.4,55.0,891,4.36,4.4,2.69
0.31,Ideal,G,IF,62.2,55.0,891,4.35,4.4,2.72
0.31,Ideal,G,IF,61.9,55.0,891,4.35,4.38,2.7
0.31,Ideal,G,IF,61.6,56.0,891,4.38,4.42,2.71
0.31,Ideal,G,IF,61.0,56.0,891,4.38,4.41,2.68
0.31,Ideal,G,IF,61.3,54.0,891,4.38,4.4,2.69
0.31,Ideal,G,IF,61.4,56.0,891,4.38,4.41,2.7
0.31,Ideal,G,IF,62.6,53.0,891,4.36,4.39,2.74
0.31,Ideal,G,IF,61.8,56.0,891,4.33,4.37,2.69
0.31,Ideal,G,IF,61.9,54.0,891,4.35,4.37,2.7
0.31,Ideal,G,IF,61.8,55.0,891,4.35,4.39,2.7
0.31,Ideal,G,IF,61.8,54.0,891,4.36,4.38,2.7
0.31,Ideal,G,IF,61.9,54.0,891,4.35,4.38,2.7
0.31,Ideal,G,IF,61.0,57.0,891,4.4,4.42,2.69
0.31,Ideal,G,IF,61.7,56.0,891,4.34,4.38,2.69
0.31,Ideal,G,IF,62.0,54.0,891,4.36,4.38,2.71
0.31,Ideal,G,IF,61.7,55.0,891,4.36,4.39,2.7
0.31,Ideal,G,IF,61.6,55.0,891,4.37,4.39,2.7
0.31,Ideal,G,IF,61.3,56.0,891,4.38,4.4,2.69
0.31,Ideal,G,IF,62.1,54.0,891,4.36,4.37,2.71
0.31,Ideal,G,IF,61.3,57.0,891,4.39,4.42,2.7
0.31,Ideal,G,IF,62.1,54.0,891,4.38,4.41,2.73
0.31,Ideal,G,IF,60.2,59.0,891,4.37,4.4,2.64
0.31,Ideal,G,IF,61.9,53.0,891,4.36,4.39,2.71
0.31,Ideal,G,IF,61.7,54.0,891,4.38,4.4,2.71
0.31,Ideal,G,IF,62.1,54.0,891,4.35,4.38,2.71
0.31,Ideal,G,IF,61.0,57.0,891,4.36,4.39,2.67
0.31,Ideal,G,IF,61.6,55.0,891,4.35,4.38,2.69
0.31,Ideal,G,IF,61.2,56.0,891,4.36,4.4,2.68
0.31,Ideal,G,IF,61.2,55.0,891,4.4,4.42,2.7
0.31,Ideal,G,IF,62.1,54.0,891,4.37,4.39,2.72
0.33,Ideal,I,IF,61.8,55.0,891,4.47,4.46,2.76
0.33,Ideal,I,IF,62.1,55.0,891,4.44,4.41,2.75
0.33,Ideal,I,IF,61.6,55.0,891,4.47,4.46,2.75
0.33,Ideal,I,IF,62.2,56.0,891,4.45,4.42,2.76
0.33,Ideal,I,IF,61.4,56.0,891,4.45,4.41,2.72
0.36,Ideal,G,VVS1,60.0,56.0,892,4.66,4.69,2.81
0.32,Ideal,E,VVS1,61.2,55.0,892,4.4,4.45,2.71
0.32,Ideal,E,VVS1,61.2,55.0,892,4.41,4.42,2.7
0.3,Ideal,F,IF,60.8,56.0,892,4.35,4.36,2.65
0.3,Ideal,F,IF,60.9,56.0,892,4.32,4.35,2.64
0.33,Ideal,D,VVS2,61.7,55.0,893,4.46,4.49,2.76
0.33,Ideal,F,VVS1,61.9,55.0,893,4.43,4.46,2.75
0.33,Ideal,F,VVS1,61.4,55.0,893,4.47,4.52,2.76
0.33,Ideal,F,VVS1,61.3,55.0,893,4.46,4.48,2.74
0.33,Ideal,F,VVS1,61.1,56.0,893,4.45,4.48,2.73
0.33,Ideal,F,VVS1,61.7,54.0,893,4.46,4.49,2.76
0.46,Ideal,I,VS2,62.2,54.7,893,4.95,4.97,3.09
0.27,Ideal,D,IF,62.4,56.0,893,4.15,4.12,2.58
0.41,Ideal,I,VVS2,60.7,57.0,894,4.81,4.84,2.93
0.39,Ideal,F,VS1,60.9,56.0,894,4.68,4.75,2.87
0.38,Ideal,H,VVS1,62.3,53.3,894,4.63,4.66,2.9
0.3,Ideal,E,VVS1,60.5,57.0,895,4.34,4.39,2.64
0.34,Ideal,G,VVS1,62.5,53.0,895,4.47,4.49,2.8
0.3,Ideal,E,VVS1,61.4,56.0,895,4.33,4.37,2.67
0.3,Ideal,E,VVS1,61.2,57.0,895,4.33,4.36,2.66
0.4,Ideal,E,VVS2,61.1,57.0,895,4.77,4.79,2.92
0.34,Ideal,G,VVS1,62.1,57.0,895,4.45,4.47,2.77
0.3,Ideal,G,IF,62.1,55.0,895,4.31,4.35,2.69
0.3,Ideal,E,VVS1,60.6,57.0,895,4.33,4.35,2.63
0.3,Ideal,G,IF,62.6,57.0,895,4.28,4.32,2.69
0.3,Ideal,E,VVS1,61.8,56.0,895,4.3,4.31,2.66
0.34,Ideal,G,VVS1,62.1,55.0,895,4.46,4.49,2.78
0.3,Ideal,G,IF,61.7,55.0,895,4.31,4.34,2.67
0.3,Ideal,G,IF,60.9,57.0,895,4.29,4.32,2.62
0.3,Ideal,E,VVS1,60.1,57.0,895,4.38,4.41,2.64
0.3,Ideal,E,VVS1,61.5,57.0,895,4.33,4.35,2.67
0.3,Ideal,G,IF,61.4,57.0,895,4.33,4.37,2.67
0.3,Ideal,G,IF,62.0,56.0,895,4.3,4.31,2.67
0.32,Ideal,F,VVS1,61.9,56.0,895,4.41,4.44,2.74
0.4,Ideal,D,VS2,62.8,57.0,895,4.68,4.72,2.95
0.39,Ideal,F,VS1,62.5,57.0,895,4.66,4.69,2.92
0.5,Ideal,I,SI2,62.2,53.0,895,5.11,5.14,3.19
0.5,Ideal,J,SI1,62.3,55.0,895,5.07,5.11,3.17
0.39,Ideal,I,IF,62.3,54.0,895,4.69,4.71,2.93
0.3,Ideal,I,VS1,62.5,57.0,473,4.29,4.32,2.69
0.3,Ideal,I,VS1,61.0,56.0,473,4.35,4.37,2.66
0.3,Ideal,I,VS1,62.5,54.0,473,4.29,4.32,2.69
0.36,Ideal,F,VVS2,62.4,55.0,896,4.54,4.57,2.84
0.36,Ideal,F,VVS2,61.5,56.0,896,4.58,4.61,2.82
0.36,Ideal,F,VVS2,61.7,57.0,896,4.58,4.61,2.83
0.37,Ideal,E,VVS2,61.8,54.0,896,4.61,4.64,2.86
0.37,Ideal,E,VVS2,62.5,53.0,896,4.59,4.63,2.88
0.52,Ideal,J,SI1,61.4,56.4,896,5.15,5.17,3.17
0.4,Ideal,H,SI1,61.8,57.0,896,4.75,4.77,2.94
0.42,Ideal,G,SI1,61.6,56.0,896,4.81,4.84,2.97
0.31,Ideal,F,VVS1,61.8,56.0,897,4.34,4.36,2.69
0.31,Ideal,F,VVS1,62.1,56.0,897,4.35,4.38,2.71
0.38,Ideal,H,VVS2,62.1,54.0,898,4.62,4.66,2.88
0.4,Ideal,E,VS1,62.1,55.0,898,4.75,4.79,2.96
0.33,Ideal,E,VVS2,60.7,55.0,898,4.49,4.5,2.73
0.32,Ideal,F,VVS1,62.0,55.0,898,4.41,4.43,2.74
0.34,Ideal,G,VS1,61.3,55.0,898,4.52,4.55,2.78
0.32,Ideal,E,VS1,61.6,55.0,898,4.43,4.46,2.74
0.32,Ideal,E,VS1,61.0,57.0,898,4.4,4.42,2.69
0.32,Ideal,E,VS1,61.4,56.0,898,4.42,4.44,2.72
0.32,Ideal,G,IF,61.7,57.0,898,4.39,4.42,2.72
0.32,Ideal,G,IF,61.4,55.0,898,4.42,4.44,2.72
0.32,Ideal,G,IF,61.8,55.0,898,4.38,4.42,2.72
0.42,Ideal,H,SI1,62.2,57.0,898,4.8,4.78,2.98
0.42,Ideal,H,SI1,62.9,57.0,898,4.84,4.76,3.02
0.42,Ideal,H,SI1,62.7,56.0,898,4.78,4.76,2.99
0.38,Ideal,E,SI1,61.9,55.0,898,4.7,4.64,2.89
0.42,Ideal,H,SI1,62.4,57.0,898,4.79,4.76,2.98
0.42,Ideal,E,SI2,62.4,55.0,898,4.81,4.77,2.99
0.42,Ideal,E,SI2,62.9,56.0,898,4.8,4.77,3.01
0.42,Ideal,D,SI2,62.4,57.0,898,4.81,4.78,2.99
0.38,Ideal,H,VS2,62.8,55.0,898,4.66,4.64,2.92
0.38,Ideal,H,VS2,62.8,56.0,898,4.62,4.59,2.89
0.41,Ideal,G,VS1,61.7,57.0,899,4.78,4.81,2.96
0.41,Ideal,G,VS1,60.8,57.0,899,4.8,4.84,2.93
0.41,Ideal,G,VS1,62.4,57.0,899,4.7,4.75,2.95
0.41,Ideal,H,VVS2,62.0,56.0,899,4.74,4.78,2.95
0.41,Ideal,G,VS1,61.5,56.0,899,4.77,4.79,2.94
0.41,Ideal,G,VS1,61.6,57.0,899,4.74,4.77,2.93
0.41,Ideal,G,VS1,61.4,55.0,899,4.78,4.8,2.94
0.41,Ideal,G,VS1,61.9,57.0,899,4.76,4.81,2.96
0.41,Ideal,G,VS1,60.8,56.0,899,4.79,4.82,2.92
0.41,Ideal,H,VVS2,62.5,56.0,899,4.74,4.77,2.97
0.41,Ideal,G,VS1,59.8,57.0,899,4.81,4.86,2.89
0.41,Ideal,G,VS2,61.6,54.0,900,4.81,4.84,2.97
0.35,Ideal,E,VS1,62.0,55.0,900,4.54,4.58,2.82
0.32,Ideal,F,VS1,61.9,56.0,900,4.4,4.35,2.71
0.32,Ideal,F,VS1,61.3,56.0,900,4.44,4.4,2.71
0.32,Ideal,F,VS1,61.9,56.0,900,4.4,4.36,2.71
0.32,Ideal,E,VS2,61.9,56.0,900,4.4,4.36,2.71
0.32,Ideal,E,VS2,61.3,57.0,900,4.45,4.42,2.72
0.32,Ideal,E,VS2,61.9,55.0,900,4.43,4.42,2.74
0.32,Ideal,E,VS2,62.3,56.0,900,4.41,4.38,2.74
0.32,Ideal,E,VS2,62.1,55.0,900,4.42,4.4,2.74
