carat,cut,color,clarity,depth,table,price,x,y,z
2.01,Premium,G,VS2,61.4,58.0,17987,8.11,7.99,4.94
2.05,Premium,G,SI2,58.7,60.0,17988,8.4,8.32,4.91
2.35,Premium,H,SI1,62.6,60.0,17999,8.42,8.38,5.26
2.09,Premium,F,SI2,61.7,59.0,18002,8.23,8.21,5.07
2.18,Premium,G,SI2,61.9,60.0,18003,8.29,8.24,5.12
2.25,Premium,D,SI2,60.4,59.0,18007,8.54,8.48,5.13
2.51,Premium,J,VS2,62.2,58.0,18020,8.73,8.67,5.41
2.32,Premium,I,SI1,61.2,58.0,18026,8.57,8.52,5.23
2.11,Premium,E,SI2,62.4,61.0,18034,8.19,8.1,5.08
2.25,Premium,I,SI1,60.1,60.0,18034,8.55,8.51,5.13
2.25,Premium,H,SI2,62.8,59.0,18034,0.0,0.0,0.0
2.28,Premium,H,SI2,62.1,59.0,18055,8.44,8.4,5.23
2.04,Premium,F,SI2,60.2,58.0,18066,8.17,8.24,4.94
2.01,Premium,G,SI1,61.8,60.0,18077,7.99,8.04,4.95
1.51,Premium,F,IF,60.5,61.0,18102,7.5,7.4,4.45
2.04,Premium,H,VS1,60.7,61.0,18104,8.18,8.1,4.94
2.04,Premium,H,SI1,62.5,61.0,18115,8.08,8.04,5.04
2.04,Premium,H,SI1,63.0,58.0,18115,8.1,8.03,5.08
2.02,Premium,E,SI2,61.0,59.0,18117,8.18,8.12,4.97
2.12,Premium,E,SI2,58.3,59.0,18120,8.48,8.41,4.92
2.03,Premium,H,VS2,62.6,59.0,18139,8.1,8.06,5.06
2.03,Premium,H,VS2,62.1,56.0,18139,8.2,8.12,5.07
2.23,Premium,I,VS2,61.2,58.0,18149,8.43,8.36,5.14
2.12,Premium,G,SI2,62.6,59.0,18164,8.18,8.12,5.1
2.03,Premium,G,VS2,60.9,59.0,18166,8.17,8.14,4.97
2.52,Premium,F,SI2,60.6,60.0,18179,8.78,8.7,5.3
2.01,Premium,H,SI1,61.7,60.0,18188,8.06,7.96,4.94
2.07,Premium,I,VS2,61.2,58.0,18193,8.18,8.2,5.01
2.2,Premium,G,SI1,60.5,55.0,18193,8.49,8.42,5.11
2.01,Premium,I,VS1,62.9,59.0,18206,8.03,7.94,5.02
2.02,Premium,H,VS2,60.8,62.0,18207,8.17,8.12,4.95
2.02,Premium,H,VS2,62.7,53.0,18207,8.02,7.95,0.0
2.04,Premium,F,SI2,60.2,58.0,18231,8.24,8.17,4.94
2.19,Premium,E,SI2,62.4,61.0,18232,8.31,8.23,5.16
2.3,Premium,I,VS2,61.8,60.0,18239,8.47,8.39,5.21
3.01,Premium,I,SI2,60.2,59.0,18242,9.36,9.31,5.62
1.7,Premium,F,VS2,62.8,58.0,18251,7.61,7.54,4.76
2.52,Premium,I,SI1,58.5,59.0,18252,8.9,8.87,5.2
2.53,Premium,H,SI1,62.1,59.0,18254,8.83,8.73,5.45
2.51,Premium,I,SI2,62.3,57.0,18255,8.76,8.69,5.44
2.02,Premium,F,SI2,61.3,59.0,18274,8.15,8.11,4.98
1.07,Premium,D,IF,60.9,58.0,18279,6.67,6.57,4.03
2.03,Premium,D,SI2,62.4,59.0,18286,8.04,7.98,5.0
2.14,Premium,E,SI2,61.5,58.0,18291,8.31,8.24,5.09
2.01,Premium,H,SI1,61.4,56.0,18295,8.19,8.13,5.01
2.03,Premium,E,SI2,61.5,59.0,18310,8.16,8.24,5.04
2.05,Premium,H,VS2,61.8,60.0,18318,8.19,8.14,5.05
2.02,Premium,F,SI2,61.7,58.0,18320,8.11,8.15,5.02
2.49,Premium,I,SI2,61.2,56.0,18325,8.76,8.7,5.34
1.7,Premium,E,VS2,58.6,62.0,18342,7.92,7.84,4.62
2.07,Premium,I,VS2,61.2,58.0,18359,8.2,8.18,5.01
2.2,Premium,I,VS2,62.0,57.0,18364,8.38,8.34,5.18
2.0,Premium,H,SI1,63.0,56.0,18371,7.98,7.93,5.01
2.0,Premium,H,SI1,58.2,60.0,18371,8.34,8.26,4.83
1.73,Premium,G,VVS2,62.6,55.0,18377,7.76,7.66,4.83
1.7,Premium,F,VS1,58.5,60.0,18398,7.83,7.76,4.56
1.79,Premium,G,VS1,61.7,59.0,18419,7.85,7.74,4.81
2.03,Premium,G,SI1,61.3,59.0,18423,8.11,8.08,4.96
2.26,Premium,H,SI1,60.3,58.0,18426,8.56,8.51,5.15
2.29,Premium,J,IF,61.4,60.0,18426,8.45,8.49,5.2
2.0,Premium,E,SI2,61.8,56.0,18426,8.12,8.05,5.0
1.7,Premium,F,VS1,60.6,58.0,18430,7.68,7.71,4.66
2.22,Premium,I,SI1,59.9,59.0,18432,8.46,8.41,5.05
2.06,Premium,G,SI1,61.5,58.0,18439,8.2,8.15,5.03
2.09,Premium,H,VS2,62.2,58.0,18443,8.17,8.12,5.06
2.5,Premium,I,SI2,59.0,60.0,18447,8.76,8.89,5.21
2.08,Premium,I,VS2,58.9,61.0,18447,8.36,8.35,4.92
2.03,Premium,E,SI2,61.5,59.0,18477,8.24,8.16,5.04
2.16,Premium,I,VS2,58.7,60.0,18481,8.54,8.5,5.0
2.57,Premium,J,SI1,63.0,58.0,18485,8.77,8.65,5.49
2.02,Premium,F,SI2,61.7,58.0,18487,8.15,8.11,5.02
2.0,Premium,F,SI1,62.6,59.0,18493,8.1,8.04,5.05
2.38,Premium,H,VS1,60.9,59.0,18522,8.62,8.59,5.24
1.83,Premium,G,VS2,60.5,59.0,18525,7.99,7.89,4.8
3.04,Premium,I,SI2,59.3,60.0,18559,9.51,9.46,5.62
2.38,Premium,J,VS2,62.1,58.0,18559,8.54,8.49,5.29
2.09,Premium,H,SI1,61.1,56.0,18559,8.3,8.23,5.05
2.11,Premium,D,SI2,60.9,60.0,18575,8.28,8.21,5.02
2.29,Premium,J,IF,61.4,60.0,18594,8.49,8.45,5.2
1.7,Premium,F,VS1,60.6,58.0,18598,7.71,7.68,4.66
2.07,Premium,F,SI2,60.7,59.0,18611,8.21,8.16,4.97
2.42,Premium,J,VS2,61.3,59.0,18615,8.61,8.58,5.27
2.29,Premium,I,VS2,60.8,60.0,18653,8.47,8.5,5.16
2.12,Premium,H,SI1,61.1,60.0,18656,8.18,8.26,5.02
2.02,Premium,F,SI2,62.1,56.0,18678,8.07,7.99,4.99
2.03,Premium,G,VS2,59.6,60.0,18680,8.27,8.21,4.91
2.43,Premium,J,VS2,62.2,57.0,18692,8.63,8.54,5.34
3.51,Premium,J,VS2,62.5,59.0,18701,9.66,9.63,6.03
2.01,Premium,G,SI2,61.2,57.2,18705,8.08,8.14,4.97
2.22,Premium,J,VS1,60.0,60.0,18706,8.49,8.43,5.08
3.01,Premium,J,SI2,60.7,59.0,18710,9.35,9.22,5.64
3.01,Premium,J,SI2,59.7,58.0,18710,9.41,9.32,5.59
2.18,Premium,F,SI1,61.2,60.0,18717,8.38,8.3,5.1
1.7,Premium,G,VVS2,59.8,59.0,18718,7.7,7.75,4.62
1.72,Premium,G,VVS2,61.8,60.0,18730,7.65,7.68,4.74
0.36,Premium,I,VS2,61.6,58.0,648,4.57,4.52,2.8
0.32,Premium,H,VS2,61.9,58.0,648,4.39,4.37,2.71
0.36,Premium,I,VS2,62.7,59.0,648,4.58,4.54,2.86
0.36,Premium,H,SI1,63.0,55.0,648,4.54,4.51,2.85
0.36,Premium,E,SI2,61.5,58.0,648,4.61,4.56,2.82
0.36,Premium,E,SI2,60.6,59.0,648,4.61,4.57,2.78
0.36,Premium,E,SI2,62.6,57.0,648,4.54,4.5,2.83
0.32,Premium,I,VS1,59.8,60.0,648,4.46,4.44,2.66
0.32,Premium,I,VS1,61.0,60.0,648,4.47,4.42,2.71
1.94,Premium,F,SI1,62.6,58.0,18735,7.91,7.87,4.94
2.01,Premium,G,SI1,60.3,59.0,18741,8.23,8.15,4.94
2.36,Premium,H,SI2,59.4,58.0,18745,8.69,8.75,5.18
2.55,Premium,I,VS1,61.8,62.0,18766,8.7,8.65,5.36
2.05,Premium,F,SI2,60.2,59.0,18784,8.28,8.33,5.0
1.71,Premium,F,VS2,62.3,59.0,18791,7.57,7.53,4.7
2.04,Premium,H,SI1,58.1,60.0,18795,8.37,8.28,4.84
2.0,Premium,I,VS1,60.8,59.0,18795,8.13,8.02,4.91
2.29,Premium,I,SI1,61.8,59.0,18797,8.52,8.45,5.24
2.29,Premium,I,VS2,60.8,60.0,18823,8.5,8.47,5.16
0.32,Premium,I,VS1,62.6,58.0,648,4.4,4.38,2.75
0.32,Premium,I,VS1,61.9,58.0,648,4.4,4.36,2.71
0.32,Premium,I,VS1,62.0,58.0,648,4.4,4.37,2.72
0.32,Premium,I,VS1,61.3,58.0,648,4.39,4.35,2.68
0.32,Premium,H,VS2,59.5,58.0,648,4.5,4.47,2.67
0.32,Premium,H,VS2,60.5,59.0,648,4.43,4.39,2.67
0.32,Premium,H,VS2,60.7,58.0,648,4.46,4.43,2.7
0.32,Premium,H,VS2,60.6,58.0,648,4.47,4.44,2.7
0.32,Premium,H,VS2,60.6,58.0,648,4.47,4.44,2.7
0.32,Premium,H,VS2,60.7,60.0,648,4.41,4.39,2.67
0.32,Premium,H,VS2,60.7,61.0,648,4.41,4.39,2.67
0.32,Premium,H,VS2,61.4,60.0,648,4.41,4.39,2.7
0.32,Premium,H,VS2,62.7,54.0,648,4.41,4.39,2.76
0.32,Premium,H,VS2,61.7,59.0,648,4.4,4.35,2.7
0.32,Premium,H,VS2,61.0,60.0,648,4.41,4.35,2.67
0.32,Premium,H,VS2,62.3,57.0,648,4.39,4.37,2.73
0.32,Premium,H,VS2,62.5,59.0,648,4.38,4.33,2.72
0.32,Premium,H,VS2,62.4,58.0,648,4.36,4.33,2.71
0.41,Premium,H,SI2,60.9,60.0,649,4.84,4.81,2.94
0.37,Premium,E,SI1,61.8,58.0,649,4.59,4.64,2.85
0.37,Premium,E,SI1,59.3,58.0,649,4.73,4.75,2.81
0.37,Premium,G,VS2,61.3,60.0,649,4.6,4.63,2.83
0.37,Premium,G,VS2,59.3,60.0,649,4.67,4.71,2.78
0.37,Premium,G,VS2,60.1,59.0,649,4.64,4.68,2.8
0.37,Premium,H,VS1,60.9,60.0,649,4.6,4.63,2.81
0.37,Premium,G,VS2,61.2,60.0,649,4.58,4.63,2.82
0.34,Premium,G,SI1,59.7,59.0,650,4.54,4.5,2.7
0.34,Premium,G,SI1,60.8,59.0,650,4.56,4.46,2.74
0.34,Premium,G,SI1,61.5,56.0,650,4.52,4.45,2.76
0.34,Premium,D,SI2,59.2,59.0,650,4.58,4.54,2.7
0.34,Premium,D,SI2,60.7,61.0,650,4.51,4.45,2.72
0.34,Premium,D,SI2,60.6,60.0,650,4.53,4.48,2.73
0.34,Premium,D,SI2,60.8,60.0,650,4.53,4.49,2.74
0.39,Premium,H,SI1,62.0,60.0,650,4.65,4.71,2.9
0.31,Premium,E,SI1,61.2,58.0,651,4.38,4.34,2.67
0.31,Premium,E,SI1,58.7,60.0,651,4.48,4.45,2.62
0.31,Premium,E,SI1,63.0,58.0,651,4.31,4.29,2.71
0.38,Premium,F,SI1,62.0,58.0,653,4.6,4.63,2.86
0.42,Premium,E,SI2,60.1,58.0,653,4.87,4.91,2.94
0.38,Premium,J,SI1,61.3,59.0,658,4.68,4.62,2.85
0.38,Premium,E,SI1,58.1,58.0,658,4.85,4.79,2.8
0.31,Premium,G,SI1,61.8,58.0,431,4.32,4.35,2.68
0.3,Premium,E,VS2,59.9,59.0,658,4.33,4.38,2.61
0.3,Premium,F,VS1,61.5,59.0,658,4.31,4.33,2.66
0.3,Premium,E,VS2,62.6,58.0,658,4.26,4.3,2.68
0.3,Premium,E,VS2,59.2,59.0,658,4.37,4.41,2.6
0.3,Premium,E,VS2,62.0,59.0,658,4.27,4.31,2.66
0.3,Premium,E,VS2,62.2,60.0,658,4.24,4.28,2.65
0.3,Premium,E,VS2,62.3,58.0,658,4.28,4.32,2.68
0.3,Premium,E,VS2,62.0,60.0,658,4.23,4.26,2.63
0.3,Premium,E,VS2,60.4,58.0,658,4.3,4.34,2.61
0.3,Premium,E,VS2,61.8,58.0,658,4.31,4.36,2.68
0.3,Premium,E,VS2,61.7,58.0,658,4.32,4.34,2.67
0.3,Premium,E,VS2,62.4,59.0,658,4.26,4.3,2.67
0.3,Premium,E,VS2,62.5,58.0,658,4.26,4.31,2.68
0.3,Premium,E,VS2,61.6,58.0,658,4.31,4.33,2.66
0.3,Premium,E,VS2,59.1,58.0,658,4.37,4.39,2.59
0.3,Premium,E,VS2,60.0,60.0,658,4.36,4.4,2.63
0.3,Premium,E,VS2,62.5,59.0,658,4.27,4.3,2.68
0.3,Premium,E,VS2,60.7,59.0,658,4.3,4.33,2.62
0.3,Premium,E,VS2,61.9,59.0,658,4.29,4.33,2.67
0.3,Premium,E,VS2,60.0,58.0,658,4.37,4.4,2.63
0.3,Premium,F,VS1,60.5,60.0,658,4.29,4.31,2.6
0.3,Premium,E,VS2,62.1,58.0,658,4.29,4.31,2.67
0.3,Premium,D,VS1,60.7,58.0,661,4.34,4.36,2.64
0.3,Premium,D,SI1,58.8,57.0,662,4.44,4.4,2.6
0.3,Premium,D,SI1,62.1,59.0,662,4.31,4.29,2.67
0.31,Premium,F,SI1,62.7,58.0,663,4.33,4.31,2.71
0.31,Premium,F,SI1,60.5,60.0,663,4.39,4.37,2.65
0.31,Premium,F,SI1,60.7,58.0,663,4.38,4.35,2.65
0.31,Premium,F,SI1,60.6,60.0,663,4.37,4.34,2.64
0.36,Premium,D,SI1,61.5,59.0,663,4.52,4.55,2.79
0.36,Premium,D,SI1,61.4,58.0,663,4.56,4.59,2.81
0.36,Premium,D,SI1,59.6,58.0,663,4.61,4.65,2.76
0.36,Premium,H,SI1,61.3,57.0,665,4.65,4.61,2.84
0.36,Premium,H,SI1,59.3,60.0,665,4.65,4.62,2.75
0.37,Premium,H,SI1,63.0,58.0,666,4.59,4.55,2.88
0.37,Premium,I,VS2,61.1,59.0,666,4.65,4.58,2.82
0.37,Premium,I,VS2,61.6,60.0,666,4.61,4.58,2.83
0.37,Premium,H,SI1,60.4,59.0,666,4.63,4.58,2.78
0.37,Premium,E,SI2,59.5,61.0,666,4.7,4.68,2.79
0.4,Premium,D,SI2,61.7,58.0,666,4.69,4.74,2.91
0.4,Premium,D,SI2,60.0,58.0,666,4.8,4.84,2.89
0.4,Premium,D,SI2,61.9,58.0,666,4.71,4.73,2.92
0.38,Premium,G,SI1,60.0,60.0,666,4.65,4.72,2.81
0.4,Premium,D,SI2,61.1,58.0,666,4.73,4.76,2.9
0.4,Premium,E,SI2,61.4,59.0,666,4.7,4.75,2.9
0.4,Premium,D,SI2,60.4,59.0,666,4.8,4.83,2.91
0.4,Premium,D,SI2,62.2,58.0,666,4.71,4.75,2.94
0.4,Premium,D,SI2,62.4,58.0,666,4.69,4.73,2.94
0.4,Premium,H,SI1,62.7,58.0,666,4.65,4.69,2.93
0.4,Premium,D,SI2,59.9,60.0,666,4.74,4.78,2.85
0.4,Premium,D,SI2,62.1,60.0,666,4.69,4.75,2.93
0.33,Premium,G,VS1,60.3,59.0,666,4.44,4.52,2.7
0.33,Premium,G,VS1,61.6,58.0,666,4.39,4.44,2.72
0.33,Premium,G,VS1,60.5,58.0,666,4.43,4.49,2.7
0.33,Premium,G,VS1,60.8,59.0,666,4.43,4.45,2.7
0.33,Premium,H,VVS2,61.6,58.0,666,4.42,4.45,2.73
0.33,Premium,G,VS1,61.8,59.0,666,4.39,4.45,2.73
0.33,Premium,G,VS1,61.6,60.0,666,4.41,4.46,2.73
0.33,Premium,F,VS2,60.8,58.0,666,4.44,4.47,2.71
0.33,Premium,F,VS2,62.1,59.0,666,4.39,4.44,2.74
0.33,Premium,F,VS2,60.1,58.0,666,4.45,4.47,2.68
0.33,Premium,F,VS2,62.1,59.0,666,4.4,4.45,2.75
0.33,Premium,F,VS2,62.2,58.0,666,4.43,4.44,2.76
0.33,Premium,G,VS1,61.4,59.0,666,4.43,4.49,2.74
0.31,Premium,J,SI1,60.9,60.0,363,4.36,4.38,2.66
0.32,Premium,J,SI1,62.2,59.0,365,4.37,4.41,2.73
0.32,Premium,I,SI1,61.0,59.0,432,4.36,4.39,2.67
0.32,Premium,I,SI1,62.7,58.0,432,4.34,4.37,2.73
0.24,Premium,H,VVS1,61.2,58.0,432,3.96,4.01,2.44
0.33,Premium,G,VS1,62.3,58.0,666,4.41,4.45,2.76
0.33,Premium,G,VS1,61.9,58.0,666,4.43,4.46,2.75
0.33,Premium,G,VS1,62.4,59.0,666,4.41,4.47,2.77
0.33,Premium,G,VS1,61.3,58.0,666,4.42,4.46,2.72
0.33,Premium,G,VS1,61.9,59.0,666,4.43,4.45,2.75
0.33,Premium,G,VS1,61.3,58.0,666,4.42,4.45,2.72
0.33,Premium,G,VS1,62.2,58.0,666,4.39,4.42,2.74
0.33,Premium,G,VS1,59.2,59.0,666,4.51,4.54,2.68
0.33,Premium,F,VS2,62.4,58.0,666,4.37,4.41,2.74
0.24,Premium,E,VVS1,60.6,59.0,668,4.02,4.0,2.43
0.24,Premium,E,VVS1,60.3,61.0,668,4.06,4.03,2.44
0.24,Premium,D,VVS2,59.5,62.0,668,4.06,4.04,2.41
0.24,Premium,D,VVS2,58.8,58.0,668,4.08,4.05,2.39
0.33,Premium,H,VS2,60.4,60.0,668,4.52,4.48,2.72
0.33,Premium,I,VS1,61.1,59.0,668,4.47,4.44,2.72
0.33,Premium,I,VS1,59.5,60.0,668,4.54,4.5,2.69
0.33,Premium,I,VS1,62.7,58.0,668,4.43,4.4,2.77
0.33,Premium,I,VS1,61.6,60.0,668,4.45,4.42,2.73
0.33,Premium,H,VS2,61.3,60.0,668,4.47,4.44,2.73
0.33,Premium,H,VS2,61.4,58.0,668,4.49,4.44,2.74
0.33,Premium,H,VS2,62.0,59.0,668,4.44,4.4,2.74
0.33,Premium,H,VS2,62.3,58.0,668,4.41,4.38,2.74
0.33,Premium,H,VS2,62.8,59.0,668,4.44,4.38,2.77
0.33,Premium,H,VS2,61.7,59.0,668,4.42,4.39,2.72
0.33,Premium,H,VS2,62.4,58.0,668,4.42,4.39,2.75
0.29,Premium,G,VVS1,62.0,58.0,669,4.23,4.19,2.61
0.35,Premium,D,SI2,60.8,58.0,669,4.57,4.51,2.76
0.35,Premium,G,SI1,60.3,60.0,669,4.59,4.57,2.76
0.35,Premium,D,SI2,62.3,58.0,669,4.54,4.48,2.81
0.35,Premium,G,SI1,60.6,58.0,669,4.6,4.58,2.78
0.32,Premium,H,VS1,61.6,59.0,672,4.39,4.37,2.7
0.32,Premium,G,VS2,58.4,57.0,672,4.53,4.51,2.64
0.32,Premium,G,VS2,60.1,61.0,672,4.44,4.41,2.66
0.32,Premium,E,SI1,60.4,61.0,672,4.42,4.39,2.66
0.32,Premium,E,SI1,61.2,58.0,672,4.42,4.37,2.69
0.35,Premium,E,SI2,59.9,61.0,672,4.59,4.56,2.74
0.34,Premium,H,VVS1,61.2,58.0,672,4.48,4.51,2.75
0.3,Premium,F,VS2,61.4,55.0,673,4.37,4.32,2.67
0.3,Premium,F,VS2,58.8,60.0,673,4.41,4.37,2.58
0.3,Premium,F,VS2,61.8,60.0,673,4.3,4.27,2.65
0.32,Premium,I,IF,60.3,58.0,673,4.41,4.45,2.67
0.4,Premium,J,SI1,61.4,58.0,675,4.79,4.76,2.93
0.3,Premium,E,SI1,62.4,58.0,675,4.28,4.24,2.66
0.3,Premium,E,SI1,62.7,60.0,675,4.28,4.24,2.67
0.3,Premium,E,SI1,62.5,59.0,675,4.3,4.28,2.68
0.3,Premium,E,SI1,60.6,58.0,675,4.34,4.3,2.62
0.3,Premium,E,SI1,59.5,58.0,675,4.42,4.39,2.62
0.3,Premium,E,SI1,61.8,60.0,675,4.28,4.23,2.63
0.3,Premium,H,VS1,61.4,59.0,675,4.33,4.3,2.65
0.3,Premium,I,VVS2,61.8,58.0,675,4.33,4.28,2.66
0.3,Premium,I,VVS2,61.7,58.0,675,4.37,4.28,2.67
0.3,Premium,I,VVS2,61.0,60.0,675,4.36,4.3,2.64
0.3,Premium,I,VVS2,61.9,61.0,675,4.32,4.28,2.66
0.3,Premium,H,VS1,61.0,58.0,675,4.31,4.28,2.62
0.3,Premium,H,VS1,61.3,58.0,675,4.32,4.29,2.64
0.3,Premium,H,VS1,60.1,61.0,675,4.32,4.3,2.59
0.3,Premium,H,VS1,60.4,61.0,675,4.34,4.3,2.61
0.3,Premium,H,VS1,60.4,61.0,675,4.31,4.27,2.59
0.3,Premium,H,VS1,62.5,58.0,675,4.34,4.27,2.69
0.3,Premium,H,VS1,62.6,59.0,675,4.3,4.26,2.68
0.3,Premium,H,VS1,62.3,58.0,675,4.28,4.26,2.66
0.3,Premium,H,VS1,62.0,58.0,675,4.28,4.24,2.64
0.3,Premium,H,VS1,63.0,58.0,675,4.28,4.23,2.68
0.3,Premium,H,VS1,62.2,60.0,675,4.29,4.23,2.65
0.3,Premium,H,VS1,63.0,59.0,675,4.27,4.21,2.67
0.3,Premium,G,VS2,60.6,60.0,675,4.34,4.3,2.62
0.3,Premium,G,VS2,60.8,61.0,675,4.34,4.31,2.63
0.3,Premium,G,VS2,61.9,58.0,675,4.33,4.3,2.67
0.3,Premium,G,VS2,61.6,60.0,675,4.33,4.28,2.65
0.3,Premium,G,VS2,60.6,61.0,675,4.32,4.29,2.61
0.3,Premium,G,VS2,62.2,60.0,675,4.25,4.24,2.64
0.3,Premium,E,SI1,61.9,58.0,675,4.33,4.27,2.66
0.3,Premium,E,SI1,59.8,60.0,675,4.35,4.31,2.59
0.3,Premium,E,SI1,60.6,56.0,675,4.37,4.35,2.64
0.3,Premium,E,SI1,61.3,60.0,675,4.31,4.27,2.63
0.3,Premium,E,SI1,61.7,56.0,675,4.29,4.27,2.64
0.3,Premium,E,SI1,62.1,60.0,675,4.29,4.27,2.66
0.3,Premium,E,SI1,62.5,60.0,675,4.27,4.24,2.66
0.3,Premium,E,SI1,61.3,60.0,675,4.28,4.24,2.61
0.24,Premium,H,VVS1,60.8,59.0,432,4.0,4.02,2.44
0.23,Premium,H,VS1,59.4,61.0,434,4.05,4.0,2.39
0.33,Premium,G,SI2,62.6,58.0,434,4.4,4.42,2.76
0.33,Premium,F,SI2,62.3,58.0,434,4.4,4.43,2.75
0.33,Premium,I,SI1,60.4,59.0,434,4.5,4.54,2.73
0.3,Premium,E,SI1,62.3,58.0,675,4.32,4.29,2.68
0.3,Premium,E,SI1,60.0,60.0,675,4.38,4.36,2.62
0.32,Premium,E,VS1,61.3,58.0,677,4.36,4.39,2.68
0.43,Premium,F,SI2,60.2,60.0,679,4.85,4.91,2.94
0.23,Premium,E,VVS2,61.8,58.0,680,3.94,3.92,2.43
0.23,Premium,E,VVS2,60.9,60.0,680,3.99,3.96,2.42
0.23,Premium,E,VVS1,58.6,61.0,680,4.04,4.02,2.36
0.23,Premium,E,VVS1,61.3,60.0,680,4.01,3.95,2.44
0.23,Premium,E,VVS1,61.1,60.0,680,4.01,3.95,2.43
0.23,Premium,D,VVS2,60.4,59.0,680,4.0,3.95,2.4
0.31,Premium,E,VS2,61.6,59.0,680,4.32,4.35,2.67
0.31,Premium,E,VS2,62.7,58.0,680,4.31,4.33,2.71
0.31,Premium,E,VS2,62.6,58.0,680,4.29,4.33,2.7
0.31,Premium,E,VS2,61.0,58.0,680,4.37,4.39,2.67
0.31,Premium,E,VS2,61.3,60.0,680,4.32,4.39,2.67
0.31,Premium,E,VS2,60.5,60.0,680,4.34,4.36,2.63
0.31,Premium,E,VS2,60.0,59.0,680,4.35,4.39,2.62
0.31,Premium,E,VS2,60.3,58.0,680,4.37,4.42,2.65
0.31,Premium,F,VS1,61.8,60.0,680,4.35,4.39,2.7
0.31,Premium,E,VS2,60.8,58.0,680,4.35,4.37,2.65
0.31,Premium,E,VS2,60.6,59.0,680,4.36,4.39,2.65
0.31,Premium,E,VS2,61.0,59.0,680,4.35,4.37,2.66
0.37,Premium,I,VVS1,61.6,59.0,681,4.62,4.66,2.86
0.37,Premium,D,SI1,61.9,59.0,681,4.62,4.65,2.87
0.37,Premium,D,SI1,60.4,59.0,681,4.62,4.68,2.81
0.37,Premium,I,VVS1,62.4,58.0,681,4.55,4.58,2.85
0.37,Premium,D,SI1,62.7,58.0,681,4.55,4.58,2.86
0.38,Premium,I,VS2,62.4,56.0,682,4.65,4.58,2.88
0.31,Premium,D,VS1,59.6,58.0,683,4.38,4.41,2.62
0.41,Premium,D,SI2,62.3,58.0,683,4.74,4.77,2.96
0.41,Premium,H,SI1,61.7,60.0,683,4.71,4.75,2.92
0.41,Premium,E,SI2,60.0,59.0,683,4.78,4.82,2.88
0.41,Premium,D,SI2,61.9,58.0,683,4.71,4.73,2.92
0.41,Premium,E,SI2,61.3,59.0,683,4.8,4.85,2.96
0.41,Premium,D,SI2,62.0,58.0,683,4.74,4.78,2.95
0.41,Premium,D,SI2,62.3,58.0,683,4.73,4.77,2.96
0.41,Premium,D,SI2,62.4,60.0,683,4.71,4.77,2.96
0.41,Premium,H,SI1,62.0,59.0,683,4.78,4.8,2.97
0.41,Premium,D,SI2,61.2,59.0,683,4.77,4.8,2.93
0.41,Premium,H,SI1,60.9,60.0,683,4.79,4.83,2.93
0.41,Premium,E,SI2,62.1,58.0,683,4.73,4.77,2.95
0.41,Premium,H,SI1,60.5,58.0,683,4.81,4.85,2.92
0.32,Premium,F,SI1,62.3,55.0,684,4.44,4.39,2.75
0.32,Premium,F,SI1,60.0,59.0,684,4.45,4.42,2.66
0.32,Premium,F,SI1,59.3,58.0,684,4.5,4.47,2.66
0.32,Premium,F,SI1,62.7,57.0,684,4.4,4.37,2.75
0.32,Premium,J,IF,61.2,59.0,684,4.44,4.41,2.71
0.31,Premium,D,SI1,60.6,59.0,684,4.39,4.35,2.65
0.39,Premium,I,SI2,61.0,58.0,684,4.75,4.7,2.88
0.36,Premium,E,VS2,62.5,58.0,684,4.52,4.57,2.84
0.3,Premium,H,VVS1,61.8,58.0,684,4.32,4.36,2.68
0.3,Premium,G,VVS2,62.0,60.0,684,4.25,4.33,2.66
0.3,Premium,G,VVS2,61.2,59.0,684,4.31,4.35,2.65
0.3,Premium,G,VVS2,62.6,58.0,684,4.27,4.29,2.68
0.3,Premium,G,VVS2,62.0,58.0,684,4.26,4.29,2.65
0.3,Premium,G,VVS2,61.2,58.0,684,4.32,4.34,2.65
0.3,Premium,G,VVS2,61.9,59.0,684,4.25,4.28,2.64
0.3,Premium,G,VVS2,61.0,60.0,684,4.3,4.32,2.63
0.3,Premium,G,VVS2,60.8,58.0,684,4.34,4.38,2.65
0.3,Premium,G,VVS2,62.2,59.0,684,4.28,4.31,2.67
0.3,Premium,H,VVS1,62.7,59.0,684,4.29,4.32,2.7
0.3,Premium,H,VVS1,62.3,58.0,684,4.29,4.32,2.68
0.25,Premium,E,VS1,61.5,60.0,435,4.02,4.04,2.48
0.31,Premium,I,VS2,61.1,58.0,435,4.36,4.38,2.67
0.25,Premium,E,VS1,60.7,59.0,435,4.11,4.13,2.5
0.31,Premium,I,VS2,59.9,60.0,435,4.41,4.44,2.65
0.31,Premium,H,SI1,62.7,58.0,435,4.31,4.34,2.71
0.31,Premium,I,VS2,62.3,60.0,435,4.31,4.32,2.69
0.31,Premium,G,VS2,61.8,58.0,435,4.35,4.39,2.7
0.31,Premium,E,SI2,60.9,60.0,435,4.35,4.38,2.66
0.31,Premium,I,VS2,59.8,60.0,435,4.38,4.42,2.63
0.31,Premium,I,VS2,60.8,58.0,435,4.34,4.37,2.65
0.34,Premium,F,VS2,59.2,60.0,686,4.56,4.6,2.71
0.34,Premium,F,VS2,62.6,58.0,686,4.46,4.49,2.8
0.34,Premium,F,VS2,61.2,59.0,686,4.49,4.53,2.76
