carat,cut,color,clarity,depth,table,price,x,y,z
2.01,Good,G,SI2,63.6,59.0,11096,7.97,7.9,5.05
2.01,Good,I,VS2,59.0,64.0,11115,8.25,8.19,4.85
1.5,Good,E,SI1,58.9,61.0,11179,7.43,7.5,4.4
1.7,Good,G,SI1,58.2,64.0,11180,7.89,7.85,4.58
1.2,Good,F,VVS1,63.6,57.0,11182,6.74,6.71,4.28
1.51,Good,D,SI1,63.6,61.0,11212,7.1,7.25,4.56
1.71,Good,F,SI2,64.0,59.0,11225,7.53,7.44,4.79
1.52,Good,G,VS2,63.3,57.0,11235,7.27,7.32,4.62
1.71,Good,I,VS2,58.0,60.0,11250,7.85,7.9,4.57
1.5,Good,G,VS2,59.0,58.0,11294,7.41,7.45,4.38
1.53,Good,E,SI1,63.5,58.0,11303,7.29,7.35,4.65
2.01,Good,I,SI2,56.9,59.0,11312,8.41,8.3,4.74
2.08,Good,I,SI2,57.0,63.0,11313,8.49,8.45,4.83
1.81,Good,G,SI2,58.9,55.0,11336,7.99,8.04,4.72
1.55,Good,H,VS2,61.0,61.0,11364,7.42,7.47,4.54
1.5,Good,E,SI1,63.0,54.0,11368,7.19,7.26,4.55
0.23,Good,F,VVS2,62.3,61.0,425,3.93,3.94,2.45
0.23,Good,F,VVS2,64.5,55.0,425,3.83,3.86,2.48
0.36,Good,E,SI1,63.1,58.0,631,4.49,4.54,2.85
0.3,Good,I,IF,63.3,57.0,631,4.23,4.3,2.7
0.3,Good,I,IF,63.3,56.0,631,4.21,4.26,2.68
1.5,Good,F,SI1,60.5,62.0,11399,7.32,7.38,4.45
2.0,Good,I,SI2,64.2,52.0,11400,7.91,7.88,5.07
1.51,Good,E,SI1,63.1,58.0,11460,7.23,7.28,4.58
1.51,Good,E,SI1,62.8,59.0,11487,7.16,7.2,4.51
1.5,Good,G,VS2,58.8,64.0,11508,7.43,7.4,4.36
1.5,Good,G,VS2,63.8,56.0,11508,7.2,7.15,4.58
1.51,Good,H,VS1,59.1,58.0,11512,7.48,7.52,4.43
1.4,Good,G,VVS2,63.4,59.0,11519,7.04,7.12,4.49
2.19,Good,I,SI2,63.7,57.0,11522,8.23,8.19,5.23
1.5,Good,G,VS1,63.8,59.0,11524,7.16,7.22,4.59
2.01,Good,J,VS1,63.7,59.0,11526,7.93,7.86,5.03
3.0,Good,E,I1,64.2,65.0,11548,9.08,8.96,5.79
2.01,Good,J,SI2,63.4,59.0,11554,7.95,7.99,5.05
1.5,Good,E,SI1,58.5,59.0,11554,7.45,7.49,4.37
1.51,Good,F,SI1,60.9,61.0,11560,7.3,7.32,4.45
2.09,Good,J,VS2,57.2,64.0,11576,8.51,8.46,4.85
1.5,Good,G,VS2,63.3,62.0,11577,7.08,7.2,4.52
1.51,Good,G,VS2,64.2,54.0,11640,7.18,7.27,4.64
1.52,Good,F,VS2,64.2,59.0,11696,7.16,7.2,4.61
2.01,Good,J,SI1,59.6,61.0,11703,8.08,8.14,4.83
1.59,Good,F,SI1,63.6,57.0,11716,7.39,7.43,4.71
2.06,Good,J,SI1,64.1,56.0,11746,7.97,8.09,5.15
1.51,Good,G,VS2,64.2,54.0,11746,7.27,7.18,4.64
2.19,Good,I,SI2,63.7,57.0,11756,8.23,8.19,5.23
1.5,Good,D,SI1,63.1,57.0,11756,7.24,7.31,4.59
0.4,Good,J,VS1,63.2,57.0,631,4.7,4.73,2.98
0.4,Good,J,VS1,63.4,58.0,631,4.61,4.64,2.93
0.3,Good,D,VS1,61.7,62.0,632,4.18,4.21,2.59
1.5,Good,E,SI1,64.1,58.0,11795,7.24,7.15,4.61
1.52,Good,H,VS1,63.5,60.0,11804,7.24,7.28,4.61
2.1,Good,I,SI2,62.9,64.0,11818,8.15,8.1,5.11
2.04,Good,I,SI1,57.7,64.0,11820,8.39,8.31,4.82
1.51,Good,H,VVS2,63.1,59.0,11826,7.26,7.28,4.59
1.46,Good,E,VS2,63.9,57.0,11851,7.06,7.12,4.53
2.06,Good,J,SI1,64.1,56.0,11854,8.09,7.97,5.15
1.7,Good,H,SI1,63.9,56.0,11869,7.61,7.53,4.84
1.7,Good,I,VS1,58.0,60.0,11921,7.84,7.88,4.56
1.5,Good,E,SI1,63.9,54.0,11948,7.26,7.2,4.62
2.01,Good,I,VS2,64.3,60.0,11954,7.91,7.86,5.07
2.0,Good,J,SI1,64.2,61.0,11988,7.72,7.69,4.95
1.74,Good,H,SI1,60.6,62.0,12032,7.74,7.8,4.71
1.7,Good,H,VS2,63.3,57.0,12117,7.54,7.59,4.79
2.1,Good,H,SI1,63.7,61.0,12121,8.1,8.07,5.15
2.1,Good,H,SI1,63.7,61.0,12121,8.1,8.07,5.15
1.8,Good,F,SI2,57.9,58.0,12196,8.08,8.13,4.69
0.29,Good,E,VVS2,62.7,61.0,633,4.2,4.22,2.64
0.29,Good,F,IF,56.8,65.0,633,4.37,4.4,2.49
0.38,Good,H,SI1,63.3,57.0,633,4.58,4.62,2.91
2.01,Good,H,SI2,57.6,60.0,12215,8.32,8.23,4.76
1.71,Good,E,SI1,63.8,58.0,12224,7.54,7.48,4.79
1.72,Good,D,SI2,63.4,62.0,12248,7.53,7.59,4.79
2.01,Good,J,SI1,63.6,59.0,12257,7.96,8.01,5.08
1.52,Good,F,VS2,57.8,59.0,12283,7.58,7.5,4.36
2.36,Good,J,SI2,58.9,64.0,12286,8.75,8.68,5.14
1.8,Good,F,SI2,57.9,58.0,12308,8.13,8.08,4.69
1.51,Good,G,VS1,64.0,57.0,12319,7.31,7.2,4.64
2.01,Good,J,SI1,63.6,59.0,12369,8.01,7.96,5.08
2.01,Good,H,SI2,63.7,59.0,12423,7.89,7.84,5.01
1.62,Good,H,VS2,61.5,60.8,12429,7.48,7.53,4.62
1.6,Good,E,SI1,63.6,58.0,12467,7.38,7.44,4.71
1.51,Good,G,VS1,63.1,55.0,12489,7.3,7.34,4.62
1.51,Good,E,SI1,63.6,56.0,12490,7.34,7.23,4.63
1.6,Good,H,VS1,59.9,61.0,12546,7.59,7.56,4.54
1.57,Good,G,VS2,57.8,60.0,12547,7.66,7.6,4.41
2.0,Good,H,SI2,63.8,59.0,12554,7.93,7.88,5.04
2.0,Good,I,SI1,63.9,57.0,12554,8.01,7.91,5.09
1.6,Good,E,SI1,63.6,58.0,12581,7.44,7.38,4.71
2.02,Good,F,SI2,57.1,60.0,12615,8.31,8.25,4.73
0.31,Good,F,VS2,58.2,58.0,637,4.46,4.51,2.61
0.32,Good,E,VS1,64.3,59.0,638,4.28,4.34,2.77
0.41,Good,D,SI2,63.1,54.0,638,4.72,4.75,2.99
0.41,Good,E,SI2,63.5,55.0,638,4.69,4.73,2.99
0.41,Good,E,SI2,63.8,57.0,638,4.68,4.75,3.01
2.0,Good,G,SI2,64.3,56.0,12654,7.93,7.89,5.09
2.01,Good,I,SI2,64.6,57.0,12681,7.82,7.88,5.07
1.5,Good,F,VS2,60.2,58.0,12693,7.31,7.35,4.41
1.51,Good,D,VS2,59.8,65.0,12709,7.36,7.43,4.42
1.7,Good,H,VS2,62.5,59.0,12723,7.48,7.58,4.71
1.5,Good,E,SI1,64.2,55.0,12754,7.17,7.22,4.62
1.71,Good,I,VS1,63.7,58.0,12755,7.58,7.54,4.81
1.51,Good,G,VS2,63.3,60.0,12756,7.2,7.28,4.58
1.54,Good,E,SI1,63.8,57.0,12779,7.31,7.34,4.67
1.5,Good,G,VS2,63.6,60.0,12787,7.24,7.2,4.59
2.02,Good,J,SI1,63.5,60.0,12798,7.93,7.98,5.05
2.18,Good,H,SI1,63.8,57.0,12825,8.24,8.17,5.23
1.5,Good,E,SI1,64.2,55.0,12870,7.22,7.17,4.62
1.75,Good,D,SI1,63.8,57.0,12918,7.63,7.53,4.84
2.02,Good,I,SI2,61.0,62.0,12927,8.1,8.14,4.95
2.02,Good,G,SI2,57.5,61.0,12929,8.37,8.35,4.81
2.3,Good,I,SI2,63.8,55.0,12944,8.4,8.35,5.34
2.34,Good,J,VS2,63.9,62.0,12961,8.4,8.34,5.35
2.01,Good,I,SI2,59.1,59.0,12964,8.09,8.14,4.8
1.3,Good,E,VVS2,62.8,59.0,12967,6.95,6.99,4.38
2.01,Good,I,SI2,63.5,60.0,12985,7.86,7.94,5.02
1.51,Good,F,VS2,61.0,63.0,13010,7.32,7.39,4.49
1.75,Good,I,VS1,58.3,59.0,13047,7.92,7.97,4.63
0.41,Good,E,SI2,63.4,58.0,638,4.71,4.75,3.0
0.41,Good,E,SI2,63.2,58.0,638,4.68,4.72,2.97
0.41,Good,E,SI2,63.3,56.0,638,4.69,4.73,2.98
0.3,Good,H,VVS1,63.1,54.0,638,4.28,4.34,2.72
1.71,Good,H,VS2,63.7,58.0,13068,7.57,7.54,4.81
2.03,Good,D,SI2,63.1,59.0,13109,8.12,7.99,5.08
2.02,Good,H,SI2,59.0,61.0,13144,8.26,8.31,4.89
1.51,Good,G,VVS2,63.8,59.0,13155,7.24,7.28,4.63
1.5,Good,F,VS2,58.6,64.0,13160,7.52,7.46,4.39
1.63,Good,F,SI1,59.8,56.0,13187,7.57,7.64,4.55
1.5,Good,D,VS2,64.1,54.0,13232,7.17,7.24,4.62
2.33,Good,G,SI2,63.9,60.0,13242,8.37,8.3,5.32
1.53,Good,H,IF,63.1,57.0,13248,7.25,7.34,4.6
1.51,Good,G,VVS2,63.8,59.0,13275,7.28,7.24,4.63
2.02,Good,I,SI1,64.3,56.0,13286,7.85,7.99,5.09
1.71,Good,E,SI1,64.0,53.0,13287,7.68,7.54,4.87
1.5,Good,G,VS2,61.4,58.8,13307,7.32,7.37,4.5
2.15,Good,G,SI2,63.8,58.0,13317,8.23,8.08,5.2
2.0,Good,E,SI2,57.3,65.0,13320,8.26,8.22,4.72
1.99,Good,J,VS2,62.9,61.0,13338,7.91,8.06,4.99
2.01,Good,I,SI1,64.1,62.0,13464,7.85,7.94,5.06
2.0,Good,H,SI2,63.6,57.0,13480,8.01,7.97,5.08
1.72,Good,F,SI1,64.3,60.0,13499,7.52,7.56,4.85
1.72,Good,F,SI1,63.2,61.0,13499,7.57,7.62,4.8
1.51,Good,G,VS1,62.4,59.0,13515,7.25,7.28,4.53
2.0,Good,J,VS2,58.0,62.0,13542,8.17,8.25,4.76
2.0,Good,J,VS2,61.4,63.0,13542,8.01,8.08,4.94
2.04,Good,J,VS2,59.6,56.0,13550,8.26,8.31,4.94
0.34,Good,E,SI1,60.5,60.1,641,4.5,4.53,2.73
0.38,Good,E,SI1,62.8,61.0,641,4.6,4.67,2.91
0.3,Good,F,SI1,63.6,55.0,641,4.33,4.28,2.74
2.01,Good,I,SI1,64.1,62.0,13587,7.94,7.85,5.06
1.5,Good,G,VS1,63.8,58.0,13596,7.12,7.21,4.57
1.5,Good,D,SI1,61.3,61.0,13603,7.32,7.39,4.51
2.03,Good,G,SI2,62.7,65.0,13621,8.17,7.92,5.06
1.72,Good,F,SI1,64.3,60.0,13622,7.56,7.52,4.85
1.5,Good,E,VS2,63.7,56.0,13653,7.18,7.16,4.57
2.32,Good,J,SI1,60.3,61.0,13654,8.56,8.52,5.15
1.51,Good,G,VS1,63.1,60.0,13686,7.24,7.3,4.59
1.5,Good,G,VS1,63.8,58.0,13720,7.21,7.12,4.57
2.61,Good,I,SI2,64.2,63.0,13784,8.66,8.57,5.53
1.51,Good,F,VS2,62.0,59.0,13819,7.18,7.37,4.51
1.5,Good,E,VS2,63.9,58.0,13846,7.21,7.19,4.6
2.01,Good,H,SI2,63.1,55.0,13849,7.99,8.09,5.07
1.5,Good,F,VS2,63.6,55.0,13853,7.27,7.22,4.61
1.5,Good,E,VS2,63.9,58.0,13899,7.2,7.24,4.61
1.52,Good,G,VS1,64.0,58.0,13903,7.22,7.18,4.61
2.2,Good,H,SI2,63.6,58.0,13919,8.21,8.17,5.21
2.01,Good,H,SI1,56.7,58.0,13929,8.31,8.36,4.73
2.08,Good,I,SI2,63.8,58.0,13956,8.02,8.1,5.14
2.01,Good,I,SI1,63.8,57.0,13976,7.95,7.91,5.06
2.19,Good,G,SI1,63.7,56.0,13978,8.26,8.17,5.23
2.07,Good,I,SI1,63.6,58.0,13993,8.09,7.99,5.11
1.5,Good,G,IF,59.9,59.0,13998,7.39,7.46,4.45
1.5,Good,E,VS2,63.9,58.0,14026,7.24,7.2,4.61
2.02,Good,I,SI2,58.2,57.0,14027,8.31,8.35,4.85
2.0,Good,H,VS2,57.3,59.0,14042,8.27,8.24,4.73
0.3,Good,F,SI1,57.2,62.0,641,4.45,4.39,2.53
2.08,Good,I,SI2,63.8,58.0,14084,8.1,8.02,5.14
1.7,Good,H,VVS2,63.1,57.0,14146,7.52,7.61,4.77
1.51,Good,F,SI1,59.5,58.0,14148,7.35,7.44,4.4
2.51,Good,I,SI2,63.7,61.0,14209,8.51,8.48,5.41
2.28,Good,J,SI1,63.7,55.0,14220,8.28,8.35,5.3
2.27,Good,H,SI2,63.6,58.0,14249,8.37,8.29,5.3
2.51,Good,G,SI2,59.5,65.0,14251,8.87,8.74,5.24
2.16,Good,I,VS2,63.6,56.0,14266,8.18,8.12,5.18
2.22,Good,I,SI2,62.7,61.2,14285,8.23,8.31,5.19
2.28,Good,J,SI1,63.7,55.0,14350,8.35,8.28,5.3
2.14,Good,H,SI1,57.5,60.0,14395,8.57,8.48,4.9
2.01,Good,H,SI2,62.3,60.0,14426,7.95,7.97,4.96
1.71,Good,D,SI1,64.1,59.0,14426,7.51,7.46,4.8
1.7,Good,G,VS1,63.5,56.0,14445,7.53,7.64,4.82
2.14,Good,I,SI2,63.8,57.0,14452,8.17,8.14,5.2
1.73,Good,E,SI1,64.2,58.0,14479,7.54,7.5,4.83
1.5,Good,E,VS2,57.8,63.0,14565,7.58,7.53,4.37
2.01,Good,I,SI1,59.4,63.0,14597,8.18,8.26,4.88
0.33,Good,F,VS2,59.5,61.0,643,4.49,4.54,2.68
0.34,Good,D,VS2,63.6,55.0,644,4.4,4.43,2.81
1.51,Good,F,VVS2,63.7,58.0,14654,7.18,7.24,4.59
1.51,Good,G,IF,62.8,60.0,14654,7.18,7.24,4.53
1.51,Good,E,VS2,62.6,60.0,14709,7.22,7.28,4.54
2.03,Good,H,SI2,59.6,61.0,14720,8.16,8.21,4.88
2.01,Good,G,SI2,63.0,60.0,14745,7.92,7.99,5.01
2.55,Good,H,SI2,63.7,59.0,14775,8.66,8.57,5.49
1.7,Good,G,VS1,63.9,58.0,14787,7.46,7.5,4.78
1.41,Good,E,VVS2,59.9,61.0,14853,7.21,7.37,4.37
2.0,Good,I,VS2,63.5,59.0,14889,7.93,7.98,5.05
3.0,Good,J,SI2,59.3,64.0,14918,9.32,9.19,5.5
2.06,Good,I,SI1,59.0,64.0,14920,8.39,8.13,4.89
2.04,Good,F,SI2,64.0,57.0,14936,8.04,7.98,5.13
2.01,Good,H,SI2,62.2,57.0,14956,8.05,8.1,5.03
2.01,Good,H,SI1,62.8,59.0,14968,7.98,8.01,5.02
2.0,Good,J,VS1,62.4,58.0,14973,8.01,8.08,5.02
2.01,Good,I,SI1,58.5,62.0,14998,8.24,8.31,4.84
2.06,Good,I,VS2,60.2,64.0,15046,8.34,8.14,4.97
2.0,Good,I,SI1,63.0,61.0,15072,7.93,7.97,5.01
1.01,Good,D,IF,63.2,59.0,15081,6.34,6.38,4.02
1.01,Good,D,IF,63.4,59.0,15081,6.26,6.39,4.01
1.66,Good,G,VS2,63.2,56.0,15091,7.49,7.61,4.77
2.01,Good,E,SI1,63.8,55.0,15093,8.0,7.96,5.09
2.07,Good,I,VS2,64.1,57.0,15119,8.07,8.0,5.15
2.01,Good,I,VS2,63.8,58.0,15147,7.82,7.89,5.01
1.48,Good,G,IF,59.8,61.0,15164,7.54,7.34,4.45
2.56,Good,J,SI2,63.6,62.0,15231,8.62,8.57,5.47
0.35,Good,D,SI1,63.3,57.0,644,4.51,4.53,2.86
0.32,Good,F,VS2,63.6,57.0,645,4.34,4.37,2.77
2.01,Good,E,SI2,63.1,58.0,15255,7.89,8.01,5.02
2.02,Good,F,SI2,61.9,61.0,15261,8.06,8.02,4.98
2.25,Good,J,SI1,62.4,61.0,15287,8.29,8.35,5.19
2.03,Good,I,SI1,62.7,61.0,15339,8.04,7.93,5.01
2.01,Good,I,SI1,62.2,61.0,15371,7.94,8.01,4.96
1.7,Good,E,VS2,64.1,60.0,15385,7.43,7.52,4.79
2.0,Good,E,SI2,64.7,57.0,15393,7.75,7.86,5.05
2.01,Good,D,SI2,64.6,55.0,15394,7.85,7.98,5.11
1.51,Good,G,VVS1,57.9,62.0,15420,7.54,7.53,4.36
2.01,Good,H,SI1,63.9,59.0,15467,7.81,7.91,5.02
2.01,Good,I,VS2,59.9,65.0,15587,8.14,8.19,4.89
2.01,Good,H,SI1,60.9,65.0,15618,8.22,8.18,4.99
1.53,Good,F,VS1,60.8,61.0,15619,7.31,7.39,4.47
1.52,Good,E,VS1,63.9,56.0,15649,7.21,7.25,4.62
2.0,Good,I,VS1,58.8,65.0,15708,8.03,8.1,4.74
2.01,Good,I,VS2,59.9,65.0,15729,8.19,8.14,4.89
2.02,Good,I,VS1,65.5,57.0,15765,7.88,7.96,5.19
1.52,Good,E,VS1,64.0,55.0,15792,7.27,7.19,4.63
1.52,Good,E,VS1,63.9,56.0,15792,7.25,7.21,4.62
2.01,Good,G,SI2,63.6,59.0,15832,7.95,8.0,5.07
0.32,Good,H,VVS2,63.4,56.0,645,4.34,4.37,2.76
2.0,Good,I,VS1,58.8,65.0,15851,8.1,8.03,4.74
2.01,Good,H,SI2,64.0,51.0,15888,8.08,8.01,5.15
2.03,Good,J,VVS2,63.2,60.0,15898,7.88,7.94,5.0
2.01,Good,H,SI1,63.2,58.0,15919,7.93,7.98,5.03
1.0,Good,D,IF,63.3,59.0,15928,6.33,6.37,4.02
2.0,Good,E,SI2,60.1,54.0,15962,8.01,8.15,4.86
2.01,Good,G,SI2,63.6,59.0,15977,8.0,7.95,5.07
2.01,Good,I,VS2,63.6,57.0,16003,7.87,7.95,5.03
2.01,Good,F,SI2,62.9,58.0,16013,7.89,8.01,5.0
2.17,Good,H,SI2,58.9,62.0,16036,8.48,8.52,5.01
2.13,Good,H,SI2,59.2,58.0,16062,8.35,8.41,4.96
2.01,Good,F,SI2,64.1,57.0,16085,7.78,7.82,5.0
2.05,Good,G,SI2,63.7,61.0,16148,7.99,8.03,5.1
2.01,Good,I,VS2,63.6,57.0,16149,7.95,7.87,5.03
2.0,Good,E,SI2,57.6,63.0,16206,8.2,8.16,4.73
1.74,Good,G,VS1,58.6,62.0,16223,7.83,7.88,4.6
2.01,Good,F,SI2,58.1,64.0,16231,8.23,8.19,4.77
2.01,Good,F,SI2,64.1,57.0,16231,7.82,7.78,5.0
2.66,Good,H,SI2,63.8,57.0,16239,8.71,8.65,5.54
2.66,Good,H,SI2,63.8,57.0,16239,8.71,8.65,5.54
2.26,Good,I,SI2,56.9,60.0,16241,8.73,8.66,4.95
2.0,Good,I,VS2,63.6,60.0,16291,7.95,8.03,5.08
2.09,Good,I,SI1,57.9,63.0,16294,8.37,8.46,4.87
2.05,Good,G,SI2,63.7,61.0,16295,8.03,7.99,5.1
2.01,Good,I,VS2,62.4,62.0,16304,7.91,7.99,4.96
2.22,Good,I,SI2,63.2,57.0,16398,8.23,8.28,5.22
1.09,Good,D,IF,58.7,61.0,16406,6.75,6.85,3.99
2.01,Good,F,SI2,62.2,57.0,16410,7.91,7.97,4.94
2.0,Good,D,SI2,60.3,56.0,16425,8.08,8.11,4.88
2.0,Good,I,VS2,63.6,60.0,16439,8.03,7.95,5.08
0.23,Good,D,VVS1,60.3,66.0,425,3.91,3.95,2.37
0.23,Good,G,VVS2,63.8,56.0,428,3.94,3.9,2.5
0.32,Good,F,VS2,63.2,58.0,645,4.32,4.35,2.74
0.32,Good,G,VS1,63.2,55.0,645,4.37,4.39,2.77
0.32,Good,F,VS2,63.4,57.0,645,4.32,4.36,2.75
2.06,Good,H,SI2,63.7,57.0,16512,8.12,8.03,5.14
1.52,Good,F,VS1,63.4,60.0,16519,7.25,7.3,4.61
2.0,Good,I,VS2,63.3,56.0,16544,7.98,8.03,5.07
2.02,Good,H,SI2,60.2,55.0,16565,8.08,8.19,4.9
2.01,Good,E,SI2,60.0,64.0,16582,8.09,8.17,4.88
2.02,Good,I,VS2,57.9,62.0,16593,8.28,8.36,4.82
2.01,Good,D,SI2,59.9,65.0,16624,8.0,8.07,4.81
2.0,Good,H,SI1,63.6,58.0,16650,7.96,7.87,5.03
2.18,Good,H,SI2,60.4,64.0,16690,8.38,8.47,5.09
2.01,Good,I,SI1,58.8,60.0,16731,8.27,8.19,4.84
2.01,Good,E,SI2,60.0,64.0,16733,8.17,8.09,4.88
2.01,Good,H,SI1,62.2,58.0,16737,7.99,8.05,4.99
2.01,Good,D,SI2,59.9,65.0,16776,8.07,8.0,4.81
2.02,Good,I,VS2,57.9,62.0,16789,8.25,8.3,4.79
2.18,Good,H,SI2,60.4,64.0,16842,8.47,8.38,5.09
2.27,Good,J,VS1,59.3,61.0,17051,8.47,8.55,5.05
2.0,Good,D,SI2,64.1,57.0,17094,7.91,7.82,5.04
1.51,Good,D,VS1,63.7,55.0,17111,7.28,7.22,4.62
2.01,Good,E,SI2,62.3,61.0,17115,7.99,8.04,4.99
2.22,Good,I,SI1,57.8,58.0,17151,8.58,8.54,4.95
0.42,Good,F,SI2,64.1,56.0,646,4.76,4.72,3.04
0.41,Good,F,I1,63.8,57.0,646,4.72,4.69,3.0
2.01,Good,F,SI2,64.0,58.0,17313,7.94,7.83,5.05
1.7,Good,F,VS1,57.6,63.0,17330,7.86,7.81,4.51
1.69,Good,G,VS1,58.1,58.0,17338,7.8,7.84,4.54
2.01,Good,I,VS1,62.5,56.0,17365,7.96,8.0,4.99
1.69,Good,E,VS1,63.8,56.0,17400,7.51,7.57,4.81
2.0,Good,G,SI1,63.6,61.0,17405,7.9,7.83,5.0
2.0,Good,H,SI1,58.0,58.0,17447,8.21,8.26,4.78
1.5,Good,E,VVS2,64.3,58.0,17449,7.2,7.13,4.61
1.7,Good,D,VS2,63.6,56.0,17485,7.56,7.5,4.79
2.01,Good,I,VS2,65.0,57.0,17497,7.85,7.99,5.15
1.14,Good,D,IF,61.7,63.0,17499,6.64,6.74,4.13
2.02,Good,I,VS1,57.9,63.0,17533,8.13,8.21,4.73
1.7,Good,F,VS2,62.2,56.0,17597,7.54,7.6,4.71
2.0,Good,H,SI1,63.3,59.0,17600,7.96,8.03,5.06
2.52,Good,G,SI2,63.7,59.0,17608,8.57,8.52,5.44
2.0,Good,G,SI1,64.2,59.0,17740,7.84,7.93,5.06
2.0,Good,E,SI2,57.7,61.0,17760,8.31,8.19,4.76
2.0,Good,D,VS2,63.7,60.0,17760,7.88,7.81,5.0
2.01,Good,G,SI1,63.9,60.0,17804,7.81,7.75,4.97
2.0,Good,F,SI1,63.0,64.0,17869,7.67,7.76,4.86
2.0,Good,G,VS2,64.1,55.0,17898,7.94,7.88,5.07
2.0,Good,G,SI1,64.2,59.0,17902,7.93,7.84,5.06
2.41,Good,I,SI2,57.7,61.0,17923,8.87,8.83,5.11
2.0,Good,G,SI1,59.1,61.0,17930,8.14,8.18,4.82
0.41,Good,G,SI1,64.3,54.0,646,4.68,4.72,3.02
0.41,Good,J,VS1,63.7,56.0,647,4.68,4.71,2.99
2.0,Good,H,VS2,63.8,59.0,18023,7.88,8.01,5.07
2.04,Good,H,SI1,58.4,60.0,18026,8.31,8.36,4.87
2.01,Good,E,SI1,58.7,59.0,18027,8.23,8.27,4.84
2.0,Good,F,SI1,62.8,62.0,18069,8.0,8.03,5.03
2.01,Good,G,SI1,60.8,61.0,18077,7.99,8.09,4.89
2.02,Good,E,SI2,58.8,61.0,18236,8.21,8.25,4.84
3.01,Good,I,SI2,63.9,60.0,18242,9.06,9.01,5.77
3.01,Good,I,SI2,63.9,60.0,18242,9.06,9.01,5.77
2.5,Good,J,VS2,62.0,58.0,18325,8.63,8.6,5.34
2.01,Good,H,VS1,57.6,63.0,18340,8.23,8.25,4.75
2.01,Good,G,SI1,60.1,61.0,18374,8.04,8.12,4.86
2.0,Good,F,SI1,63.0,61.0,18376,7.85,7.99,4.99
2.04,Good,D,SI1,61.9,60.0,18468,8.15,8.11,5.03
2.09,Good,F,SI2,63.4,55.0,18472,8.11,8.18,5.16
2.01,Good,H,VS2,64.1,59.0,18474,7.91,7.85,5.05
2.66,Good,H,SI2,64.3,60.0,18495,8.71,8.65,5.58
2.4,Good,I,SI1,56.9,62.0,18541,8.87,8.81,5.03
2.01,Good,H,VS2,57.8,60.0,18561,8.29,8.35,4.81
2.01,Good,G,SI1,63.1,59.0,18572,7.98,8.03,5.05
3.01,Good,H,SI2,57.6,64.0,18593,9.44,9.38,5.42
2.01,Good,G,SI1,60.3,60.0,18625,8.07,8.18,4.9
2.01,Good,H,VS2,63.3,55.0,18640,7.87,7.94,5.0
2.67,Good,F,SI2,63.8,58.0,18686,8.69,8.64,5.54
2.07,Good,I,VS2,61.8,61.0,18707,8.12,8.16,5.03
0.39,Good,I,VS2,62.3,61.0,648,4.6,4.61,2.87
0.36,Good,E,SI2,63.7,54.0,648,4.55,4.52,2.89
2.8,Good,G,SI2,63.8,58.0,18788,8.9,8.85,0.0
0.3,Good,G,VS2,58.5,64.0,648,4.42,4.37,2.57
0.34,Good,G,SI1,63.9,58.0,650,4.43,4.4,2.82
0.31,Good,H,VS1,59.2,65.0,651,4.42,4.33,2.59
0.31,Good,E,VS2,59.1,56.0,651,4.41,4.46,2.62
0.33,Good,D,VS2,61.8,61.0,652,4.4,4.44,2.73
0.31,Good,D,VS1,61.7,61.0,653,4.32,4.34,2.67
0.42,Good,D,SI2,63.1,56.0,653,4.74,4.8,3.01
0.42,Good,H,SI1,63.6,57.0,653,4.74,4.79,3.03
0.42,Good,D,SI2,63.2,57.0,653,4.75,4.77,3.01
0.41,Good,E,SI1,63.5,55.0,654,4.73,4.75,3.01
0.4,Good,G,SI1,63.2,58.0,655,4.61,4.7,2.94
0.4,Good,G,SI1,63.1,56.0,655,4.72,4.75,2.99
0.4,Good,G,SI1,63.3,58.0,655,4.66,4.69,2.96
0.4,Good,G,SI1,63.4,58.0,655,4.66,4.71,2.97
0.32,Good,D,VS2,63.6,55.0,657,4.35,4.42,2.79
0.32,Good,E,VS2,64.1,54.0,658,4.32,4.36,2.78
0.35,Good,H,SI2,63.2,61.0,429,4.47,4.49,2.83
0.31,Good,G,SI1,63.3,57.0,431,4.3,4.33,2.73
0.41,Good,F,SI1,64.4,56.0,659,4.69,4.72,3.03
0.38,Good,I,SI1,63.7,57.0,659,4.63,4.57,2.93
0.31,Good,F,VVS2,63.6,55.0,660,4.29,4.33,2.74
0.43,Good,G,SI2,58.8,61.0,661,4.92,4.94,2.9
0.4,Good,E,SI1,64.2,57.0,662,4.66,4.68,3.0
0.36,Good,D,SI1,63.1,55.0,663,4.54,4.59,2.88
0.36,Good,D,SI1,63.4,57.0,663,4.55,4.57,2.89
0.35,Good,E,VS1,63.1,56.0,663,4.49,4.54,2.85
0.36,Good,H,SI1,63.6,57.0,665,4.53,4.49,2.87
0.4,Good,D,SI2,63.4,56.0,666,4.67,4.73,2.98
0.4,Good,E,SI2,63.2,57.0,666,4.66,4.68,2.95
0.4,Good,I,VS2,63.8,54.0,666,4.68,4.72,3.0
0.38,Good,J,VVS2,63.4,56.0,666,4.56,4.62,2.91
0.33,Good,G,VS1,63.1,57.0,666,4.38,4.4,2.77
0.23,Good,E,VS2,61.8,63.0,357,3.88,3.89,2.4
0.23,Good,F,VS2,63.8,57.0,357,3.93,3.84,2.48
0.25,Good,E,VS1,63.3,60.0,361,3.99,4.04,2.54
0.32,Good,D,I1,64.0,54.0,361,4.33,4.36,2.78
