carat,cut,color,clarity,depth,table,price,x,y,z
1.5,Very Good,G,SI1,62.1,58.0,10019,7.26,7.3,4.52
1.26,Very Good,G,VVS2,60.9,56.0,10020,6.95,7.01,4.25
1.5,Very Good,H,VS2,60.9,59.0,10023,7.37,7.43,4.51
1.02,Very Good,E,IF,61.7,60.0,10029,6.38,6.52,3.98
1.03,Very Good,F,IF,62.8,57.0,10032,6.4,6.47,4.04
1.52,Very Good,I,VS1,62.9,59.9,10032,7.27,7.31,4.59
1.23,Very Good,F,VS1,62.0,59.0,10035,6.84,6.87,4.25
1.54,Very Good,G,SI1,61.3,59.0,10036,7.38,7.41,4.53
1.51,Very Good,H,VS1,61.5,54.0,10045,7.34,7.42,4.54
1.5,Very Good,E,SI1,60.5,63.0,10046,7.42,7.35,4.48
1.0,Very Good,F,IF,63.2,63.0,10046,6.26,6.24,3.95
1.52,Very Good,I,VS2,62.3,58.0,10051,7.32,7.28,4.55
1.51,Very Good,H,SI1,63.3,57.0,10053,7.23,7.34,4.61
1.11,Very Good,F,VVS1,62.5,59.0,10069,6.59,6.63,4.13
1.53,Very Good,H,VS1,59.5,63.0,10076,7.51,7.44,4.45
1.6,Very Good,H,SI1,63.1,58.0,10078,7.45,7.39,4.68
1.5,Very Good,E,SI2,63.5,60.0,10080,7.25,7.21,4.59
0.34,Very Good,H,SI1,63.3,56.0,628,4.46,4.45,2.82
0.31,Very Good,I,VS1,63.2,56.0,628,4.33,4.28,2.72
1.74,Very Good,H,SI2,62.1,59.0,10086,7.65,7.78,4.79
1.82,Very Good,J,VS1,62.2,56.0,10090,7.83,7.96,4.91
1.51,Very Good,H,VS2,61.9,57.0,10090,7.32,7.36,4.54
1.5,Very Good,I,VVS2,63.3,58.0,10090,7.27,7.24,4.59
1.31,Very Good,E,VS2,63.1,56.0,10094,6.95,6.9,4.37
1.75,Very Good,I,SI2,61.2,57.0,10098,7.71,7.76,4.73
1.59,Very Good,I,VS2,60.5,63.0,10106,7.52,7.45,4.53
1.8,Very Good,J,SI1,61.4,55.0,10107,7.86,7.8,4.81
1.58,Very Good,I,VS1,61.8,57.0,10112,7.5,7.56,4.64
1.0,Very Good,D,VVS2,61.7,58.0,10113,6.37,6.41,3.94
1.51,Very Good,E,SI1,63.1,56.0,10113,7.24,7.22,4.56
1.51,Very Good,G,SI1,63.3,60.0,10116,7.2,7.24,4.57
1.52,Very Good,I,VS2,61.7,55.0,10130,7.39,7.32,4.54
1.04,Very Good,D,VVS2,60.8,58.0,10130,6.49,6.53,3.96
1.66,Very Good,H,SI1,62.8,56.0,10134,7.53,7.57,4.74
1.5,Very Good,G,SI1,63.1,59.0,10139,7.22,7.27,4.57
1.11,Very Good,F,VVS1,59.7,55.0,10141,6.77,6.82,4.06
1.52,Very Good,H,SI1,62.5,58.0,10145,7.28,7.34,4.57
1.5,Very Good,I,IF,62.9,58.0,10147,7.21,7.31,4.57
1.52,Very Good,G,SI1,62.5,58.0,10150,7.26,7.3,4.55
1.8,Very Good,I,SI2,63.2,58.0,10161,7.75,7.66,4.87
1.5,Very Good,I,VS1,62.2,59.0,10164,7.27,7.3,4.53
1.67,Very Good,I,VS2,60.7,60.0,10165,7.61,7.68,4.64
1.7,Very Good,J,VS1,62.9,58.0,10165,7.54,7.67,4.79
1.2,Very Good,F,VVS2,63.8,58.0,10173,6.67,6.69,4.26
2.01,Very Good,H,SI2,63.1,59.0,10184,7.96,7.88,5.0
1.24,Very Good,E,VS1,62.0,58.0,10185,6.9,6.96,4.3
1.57,Very Good,H,SI1,62.0,60.0,10200,7.4,7.44,4.6
1.24,Very Good,E,VS1,59.9,61.0,10202,6.96,6.99,4.18
1.08,Very Good,F,VVS1,61.0,58.0,10204,6.64,6.61,4.04
1.5,Very Good,H,VS2,63.4,57.0,10206,7.27,7.2,4.59
1.52,Very Good,E,SI2,63.3,58.0,10214,7.31,7.25,4.61
1.51,Very Good,I,VS1,61.1,61.0,10215,7.32,7.37,4.49
1.63,Very Good,H,SI1,59.8,60.0,10216,7.64,7.68,4.58
1.51,Very Good,H,VS2,62.8,58.0,10225,7.21,7.28,4.55
1.37,Very Good,G,VS1,58.3,60.0,10226,7.3,7.35,4.27
1.6,Very Good,I,VS1,62.3,59.0,10238,7.46,7.51,4.66
1.7,Very Good,H,SI2,60.8,56.0,10255,7.67,7.72,4.68
1.04,Very Good,F,IF,63.0,55.0,10264,6.36,6.53,4.06
1.23,Very Good,F,VS1,60.8,58.0,10276,6.9,6.94,4.21
1.54,Very Good,H,SI1,62.2,58.0,10279,7.32,7.45,4.59
1.21,Very Good,F,VS2,60.1,58.0,10283,6.85,6.92,4.14
1.26,Very Good,F,VS1,62.5,58.0,10284,6.83,6.94,4.3
1.25,Very Good,E,VS1,61.5,59.0,10285,6.91,6.95,4.26
1.61,Very Good,E,SI2,62.6,60.0,10293,7.39,7.49,4.66
1.59,Very Good,I,VS2,61.1,58.6,10309,7.49,7.53,4.59
1.51,Very Good,H,SI1,62.8,55.0,10314,7.29,7.32,4.59
1.69,Very Good,E,SI2,62.6,59.0,10317,7.53,7.61,4.74
1.51,Very Good,H,VS2,63.0,57.0,10319,7.25,7.3,4.58
1.27,Very Good,G,VVS2,61.5,58.0,10321,6.9,6.96,4.26
1.1,Very Good,F,VVS1,62.2,59.0,10329,6.56,6.69,4.12
1.51,Very Good,H,SI1,60.6,59.0,10331,7.41,7.45,4.5
1.57,Very Good,I,VS1,59.7,61.0,10336,7.51,7.62,4.52
2.18,Very Good,E,I1,62.0,60.0,10340,8.25,8.33,5.14
1.6,Very Good,H,SI2,61.1,57.0,10340,7.55,7.5,4.6
1.7,Very Good,I,SI1,63.1,57.0,10341,7.51,7.46,4.72
1.6,Very Good,I,VS2,60.0,58.0,10346,7.61,7.68,4.59
1.0,Very Good,F,IF,60.1,57.0,10346,6.45,6.52,3.9
1.54,Very Good,I,VS1,61.1,63.0,10349,7.43,7.36,4.52
1.4,Very Good,G,VS2,60.1,62.0,10351,7.16,7.25,4.33
1.59,Very Good,H,SI1,62.2,58.0,10356,7.45,7.48,4.64
1.5,Very Good,E,SI1,63.2,59.0,10356,7.24,7.2,4.56
1.51,Very Good,D,SI2,63.3,58.0,10362,7.25,7.28,4.6
1.5,Very Good,F,SI1,63.0,55.0,10372,7.27,7.31,4.59
1.4,Very Good,G,VS2,62.2,61.0,10378,7.09,7.13,4.42
1.5,Very Good,H,SI1,60.6,60.0,10380,7.45,7.36,4.49
0.31,Very Good,I,VS1,63.5,57.0,628,4.28,4.26,2.71
0.31,Very Good,H,VS2,63.2,57.0,628,4.35,4.32,2.74
0.31,Very Good,H,VS2,60.5,63.0,628,4.37,4.33,2.63
0.31,Very Good,H,VS2,63.5,57.0,628,4.34,4.32,2.75
0.31,Very Good,H,VS2,63.2,58.0,628,4.33,4.31,2.73
0.31,Very Good,H,VS2,63.1,58.0,628,4.34,4.31,2.73
0.31,Very Good,H,VS2,63.1,57.0,628,4.32,4.27,2.71
0.31,Very Good,H,VS2,63.1,57.0,628,4.31,4.28,2.71
0.31,Very Good,H,VS2,63.1,58.0,628,4.32,4.27,2.71
1.31,Very Good,D,VS2,59.5,61.0,10409,7.16,7.19,4.27
1.43,Very Good,G,VS2,62.2,58.0,10419,7.15,7.18,4.46
1.5,Very Good,H,VS2,58.9,59.0,10424,7.34,7.43,4.35
1.71,Very Good,J,VS1,61.9,59.0,10428,7.6,7.69,4.73
1.21,Very Good,E,VS1,60.0,58.0,10430,6.89,6.97,4.16
1.23,Very Good,G,VVS1,61.3,57.0,10435,6.88,6.96,4.24
2.63,Very Good,J,I1,62.3,61.0,10437,8.76,8.81,5.47
1.53,Very Good,H,SI1,61.3,56.0,10446,7.42,7.44,4.56
1.57,Very Good,I,VS2,60.3,58.0,10447,7.58,7.55,4.56
1.57,Very Good,H,SI1,59.6,58.0,10447,7.61,7.65,4.55
1.01,Very Good,D,VVS2,62.5,59.0,10453,6.34,6.4,3.98
1.09,Very Good,F,VVS1,61.4,58.0,10463,6.6,6.65,4.07
1.0,Very Good,E,VVS1,62.7,54.0,10463,6.36,6.39,4.0
1.53,Very Good,H,SI1,61.1,57.0,10468,7.44,7.45,4.55
1.53,Very Good,H,SI1,61.0,61.0,10468,7.4,7.45,4.53
1.53,Very Good,H,SI1,63.4,55.0,10473,7.3,7.34,4.64
1.39,Very Good,G,VS2,62.6,56.0,10476,7.08,7.11,4.44
1.01,Very Good,F,IF,61.9,59.0,10476,6.38,6.45,3.97
1.72,Very Good,J,VS2,60.9,61.0,10477,7.77,7.79,4.74
1.5,Very Good,F,SI1,63.0,56.0,10479,7.28,7.32,4.6
2.01,Very Good,J,SI2,63.3,56.0,10490,7.86,7.96,5.01
1.6,Very Good,I,VS2,60.0,60.0,10497,7.55,7.59,4.54
1.52,Very Good,H,VS1,59.8,57.0,10497,7.47,7.55,4.49
1.69,Very Good,I,SI1,61.8,60.0,10497,7.58,7.61,4.69
1.2,Very Good,G,IF,60.9,55.0,10497,6.9,6.93,4.21
1.01,Very Good,E,VVS1,63.2,54.0,10498,6.41,6.31,4.02
1.01,Very Good,D,VVS2,59.8,57.0,10499,6.49,6.58,3.91
1.04,Very Good,F,IF,59.8,56.0,10515,6.64,6.71,3.99
1.54,Very Good,I,VVS2,62.7,57.0,10518,7.35,7.43,4.63
1.62,Very Good,H,SI1,62.8,59.0,10521,7.4,7.45,4.66
1.56,Very Good,I,VS1,58.2,59.0,10523,7.65,7.7,4.47
1.51,Very Good,D,SI2,61.7,59.0,10546,7.28,7.35,4.51
1.55,Very Good,H,VS2,63.3,56.0,10546,7.38,7.32,4.65
1.5,Very Good,I,VVS2,59.7,60.0,10551,7.46,7.62,4.5
1.5,Very Good,H,VS2,61.6,55.0,10558,7.37,7.43,4.56
1.62,Very Good,H,SI1,63.1,56.0,10567,7.38,7.51,4.7
1.32,Very Good,F,VS1,60.3,57.0,10575,7.08,7.12,4.28
1.51,Very Good,G,SI1,59.6,60.0,10576,7.42,7.45,4.43
1.61,Very Good,E,SI2,60.4,58.0,10580,7.59,7.64,4.6
1.5,Very Good,H,VS1,63.4,56.0,10584,7.29,7.25,4.61
1.53,Very Good,I,VS1,62.8,55.0,10602,7.35,7.4,4.63
1.58,Very Good,H,VS2,61.4,60.0,10608,7.49,7.44,4.58
1.23,Very Good,F,VS1,59.3,59.0,10609,6.98,7.01,4.15
1.52,Very Good,H,VS2,63.3,57.0,10618,7.33,7.32,4.64
1.5,Very Good,E,SI1,58.6,62.0,10626,7.43,7.46,4.36
1.5,Very Good,G,SI1,63.6,58.0,10633,7.14,7.29,4.59
1.75,Very Good,I,SI1,62.8,59.0,10635,7.62,7.66,4.8
1.02,Very Good,E,VVS1,60.2,60.0,10641,6.39,6.54,3.89
1.6,Very Good,D,SI2,60.6,58.0,10646,7.55,7.61,4.59
1.23,Very Good,F,VVS2,58.5,59.0,10650,6.98,7.07,4.11
1.5,Very Good,H,VS1,63.4,59.0,10652,7.13,7.2,4.54
1.3,Very Good,G,VS1,62.5,58.0,10654,6.9,6.95,4.33
2.22,Very Good,J,SI2,61.2,63.0,10662,8.33,8.23,5.07
1.09,Very Good,F,IF,61.1,58.0,10663,6.63,6.69,4.07
1.02,Very Good,E,VVS1,62.2,57.0,10672,6.4,6.59,4.04
1.7,Very Good,I,SI1,61.9,62.0,10680,7.52,7.58,4.67
1.5,Very Good,H,VS1,60.7,58.0,10681,7.35,7.42,4.48
1.75,Very Good,J,VS1,61.5,59.0,10681,7.75,7.83,4.79
1.17,Very Good,D,VS1,60.5,57.0,10681,6.79,6.86,4.13
1.71,Very Good,I,SI1,62.4,59.0,10681,7.63,7.6,4.75
1.57,Very Good,I,VS1,62.7,58.0,10682,7.41,7.43,4.65
1.5,Very Good,F,SI1,63.4,60.0,10684,7.2,7.27,4.59
1.59,Very Good,D,SI2,59.9,59.0,10685,7.6,7.52,4.53
1.01,Very Good,E,VVS1,61.6,58.0,10693,6.45,6.57,4.01
1.72,Very Good,G,SI2,62.4,59.0,10697,7.63,7.67,4.77
1.1,Very Good,F,VVS1,59.8,54.0,10701,6.74,6.77,4.04
1.82,Very Good,I,SI2,62.3,60.0,10701,7.71,7.76,4.82
1.01,Very Good,E,VVS1,62.3,56.0,10704,6.41,6.47,4.01
1.55,Very Good,G,SI1,59.2,59.0,10707,7.51,7.59,4.47
1.02,Very Good,E,IF,63.5,58.0,10710,6.43,6.33,4.05
1.55,Very Good,I,VS1,59.0,58.0,10711,7.56,7.63,4.48
1.22,Very Good,F,VVS2,60.7,62.0,10719,6.81,6.84,4.14
1.63,Very Good,H,SI1,62.5,58.0,10721,7.47,7.55,4.69
1.75,Very Good,H,SI2,60.8,60.0,10727,7.72,7.8,4.72
0.3,Very Good,G,VS1,62.5,59.0,629,4.32,4.25,2.68
0.29,Very Good,E,VVS1,60.9,61.0,629,4.23,4.27,2.59
0.38,Very Good,I,VVS1,62.6,59.0,630,4.6,4.64,2.89
0.32,Very Good,E,VS1,64.0,56.0,630,4.33,4.36,2.78
0.4,Very Good,G,SI2,62.9,57.0,630,4.68,4.7,2.95
0.35,Very Good,H,SI1,63.1,58.0,630,4.51,4.46,2.83
1.78,Very Good,D,SI2,63.4,60.0,10730,7.67,7.61,4.85
1.23,Very Good,E,VS1,61.5,58.0,10730,6.88,6.93,4.25
1.5,Very Good,D,SI2,64.0,56.0,10730,7.17,7.23,4.61
1.01,Very Good,E,VVS1,63.1,59.0,10760,6.34,6.31,3.99
1.73,Very Good,I,SI1,61.2,60.0,10761,7.65,7.67,4.69
1.5,Very Good,F,SI1,62.6,60.0,10766,7.18,7.27,4.52
1.34,Very Good,F,VS1,59.7,60.0,10771,7.17,7.2,4.29
2.01,Very Good,H,SI2,63.3,60.0,10772,7.84,7.77,4.94
1.29,Very Good,E,VS1,61.8,57.0,10780,6.99,6.93,4.3
1.4,Very Good,F,VS2,60.0,58.0,10790,7.24,7.29,4.36
1.86,Very Good,J,VS2,62.5,55.0,10798,7.81,7.9,4.91
1.01,Very Good,D,VVS2,63.0,56.0,10800,6.35,6.41,4.02
1.01,Very Good,F,IF,59.2,60.0,10800,6.48,6.59,3.87
1.7,Very Good,J,VVS1,62.9,60.0,10808,7.56,7.61,4.77
1.51,Very Good,H,VS2,63.5,60.0,10822,7.27,7.24,4.61
1.74,Very Good,I,SI1,58.7,60.0,10823,7.84,7.9,4.62
1.6,Very Good,I,VS1,58.6,58.0,10824,7.66,7.72,4.51
1.23,Very Good,F,VVS2,62.4,58.0,10835,6.74,6.89,4.26
1.51,Very Good,F,SI1,59.4,57.0,10838,7.48,7.57,4.47
1.55,Very Good,E,SI1,62.4,58.0,10851,7.36,7.42,4.61
1.5,Very Good,I,VVS2,62.0,53.0,10873,7.3,7.34,4.54
1.2,Very Good,F,VVS2,62.9,59.0,10891,6.72,6.76,4.24
1.61,Very Good,E,SI2,63.0,59.9,10891,7.42,7.45,4.68
1.51,Very Good,E,SI1,63.5,57.0,10891,7.28,7.23,4.61
1.01,Very Good,E,VVS1,63.1,57.0,10891,6.39,6.36,4.02
2.0,Very Good,J,SI2,60.9,54.0,10907,8.12,8.17,4.96
1.62,Very Good,H,VS2,62.6,58.0,10912,7.57,7.45,4.7
1.05,Very Good,E,VVS1,59.5,60.0,10915,6.56,6.66,3.93
1.26,Very Good,G,VVS1,60.2,59.0,10922,6.98,7.07,4.23
1.5,Very Good,E,SI1,59.3,56.0,10929,7.43,7.51,4.43
1.2,Very Good,F,VVS2,61.4,60.0,10931,6.79,6.83,4.18
1.7,Very Good,I,VS2,63.0,58.0,10935,7.52,7.65,4.78
1.51,Very Good,G,SI1,61.5,54.0,10947,7.35,7.42,4.54
1.51,Very Good,H,VS2,63.2,57.0,10950,7.18,7.32,4.58
1.0,Very Good,E,IF,63.1,56.0,10954,6.32,6.39,4.01
1.5,Very Good,H,VS2,62.8,57.0,10959,7.25,7.3,4.57
1.25,Very Good,G,VVS1,60.6,60.0,10962,6.92,6.95,4.2
1.5,Very Good,F,SI1,63.4,58.0,10962,7.2,7.16,4.55
1.59,Very Good,G,SI1,59.5,61.0,10963,7.57,7.65,4.53
1.02,Very Good,F,IF,62.5,58.0,10967,6.39,6.54,4.04
1.44,Very Good,D,VS2,63.1,56.0,10967,7.15,7.12,4.5
1.5,Very Good,F,SI1,61.2,57.0,10973,7.34,7.37,4.5
1.01,Very Good,E,VVS1,63.6,55.0,10993,6.35,6.39,4.05
1.5,Very Good,F,SI1,63.9,58.0,11004,7.12,7.16,4.56
1.41,Very Good,F,VS1,63.4,63.0,11010,7.13,6.97,4.47
1.52,Very Good,G,SI1,62.4,60.0,11014,7.25,7.34,4.55
1.59,Very Good,I,VS1,61.2,57.8,11018,7.5,7.52,4.6
1.07,Very Good,F,IF,59.4,59.0,11019,6.64,6.7,3.96
1.5,Very Good,H,VS2,60.7,61.0,11025,7.34,7.41,4.48
1.51,Very Good,G,SI1,59.6,60.0,11029,7.43,7.47,4.44
1.56,Very Good,H,VS2,63.1,60.0,11039,7.43,7.34,4.66
1.47,Very Good,G,VS2,62.7,56.0,11060,7.15,7.18,4.49
1.51,Very Good,H,VS2,60.9,57.0,11068,7.39,7.43,4.51
0.3,Very Good,H,VS1,63.2,58.0,630,4.26,4.22,2.68
0.3,Very Good,G,VS2,63.1,58.0,630,4.27,4.23,2.68
0.3,Very Good,G,VVS2,62.4,56.0,631,4.27,4.3,2.67
0.3,Very Good,G,VVS2,60.3,57.0,631,4.35,4.36,2.63
0.3,Very Good,H,VVS1,61.0,55.0,631,4.35,4.39,2.66
0.33,Very Good,D,SI2,63.4,56.0,631,4.43,4.4,2.8
1.53,Very Good,E,SI2,59.3,58.0,11069,7.54,7.57,4.48
1.51,Very Good,H,VS2,60.9,54.0,11077,7.38,7.41,4.5
1.23,Very Good,G,VVS1,61.2,55.8,11081,6.9,6.94,4.23
1.51,Very Good,I,VVS1,63.0,59.0,11088,7.24,7.3,4.58
2.2,Very Good,H,SI2,63.3,57.0,11088,8.28,8.17,5.21
1.7,Very Good,F,SI2,63.4,57.0,11091,7.54,7.57,4.79
1.52,Very Good,G,VS2,62.4,56.0,11093,7.26,7.36,4.56
1.31,Very Good,G,VVS2,62.2,59.0,11108,6.91,6.98,4.32
2.01,Very Good,J,SI2,61.0,57.0,11110,8.09,8.14,4.95
2.34,Very Good,H,I1,62.4,55.4,11119,8.44,8.51,5.29
1.24,Very Good,F,VVS2,62.0,55.0,11130,6.88,6.95,4.29
1.1,Very Good,D,VVS2,61.7,56.0,11132,6.64,6.65,4.1
1.7,Very Good,H,VVS2,63.2,56.0,11133,7.59,7.56,4.79
1.67,Very Good,H,SI1,59.4,61.0,11146,7.73,7.78,4.61
1.51,Very Good,G,SI1,62.9,57.0,11153,7.27,7.3,4.58
1.51,Very Good,G,VS2,59.3,58.0,11161,7.32,7.49,4.39
1.51,Very Good,H,VS1,61.8,59.0,11161,7.27,7.32,4.51
1.51,Very Good,H,VS2,62.8,60.0,11166,7.25,7.28,4.56
1.6,Very Good,I,VVS1,59.8,56.0,11170,7.6,7.68,4.57
1.23,Very Good,E,VVS2,60.4,62.0,11175,6.88,6.93,4.17
1.52,Very Good,E,SI1,63.5,58.0,11176,7.36,7.29,4.65
1.53,Very Good,H,VS2,62.2,58.0,11178,7.3,7.34,4.55
2.0,Very Good,J,SI1,63.3,59.0,11189,7.95,7.89,5.01
1.7,Very Good,I,VS2,58.5,59.0,11190,7.81,7.89,4.59
1.51,Very Good,F,SI1,62.4,55.0,11190,7.28,7.34,4.56
1.5,Very Good,E,SI1,64.0,58.0,11194,7.21,7.23,4.62
1.28,Very Good,G,VVS1,60.3,59.0,11214,6.99,7.03,4.23
1.0,Very Good,E,IF,62.5,55.0,11214,6.28,6.39,3.96
1.5,Very Good,G,VS1,59.1,62.0,11216,7.38,7.42,4.37
1.5,Very Good,H,VS2,60.0,62.0,11220,7.38,7.41,4.44
1.24,Very Good,F,VVS2,59.0,58.0,11234,6.98,7.03,4.13
1.4,Very Good,G,VS1,62.6,58.0,11262,7.03,7.07,4.41
1.51,Very Good,E,SI1,61.4,60.0,11263,7.3,7.38,4.51
1.51,Very Good,H,VS1,63.2,60.0,11263,7.23,7.17,4.55
1.53,Very Good,F,SI1,62.0,56.0,11267,7.39,7.47,4.61
1.24,Very Good,F,VVS2,63.6,56.0,11268,6.75,6.8,4.31
1.04,Very Good,E,IF,63.6,58.0,11269,6.41,6.43,4.08
2.04,Very Good,J,SI2,61.7,57.0,11276,8.1,8.13,5.01
1.55,Very Good,D,SI2,58.9,57.0,11284,7.59,7.63,4.48
1.38,Very Good,F,VS1,61.4,61.0,11286,7.1,7.14,4.37
1.51,Very Good,F,SI1,62.1,55.0,11302,7.29,7.37,4.55
1.5,Very Good,H,VVS2,62.7,58.0,11303,7.21,7.24,4.53
1.5,Very Good,E,SI1,59.4,59.0,11325,7.42,7.49,4.43
1.11,Very Good,E,VVS1,60.2,59.0,11330,6.67,6.79,4.05
1.59,Very Good,H,VS2,60.7,61.1,11333,7.5,7.56,4.57
1.52,Very Good,G,VS2,63.3,57.0,11338,7.32,7.27,4.62
1.62,Very Good,H,SI1,62.2,58.0,11351,7.46,7.5,4.65
1.5,Very Good,D,SI1,63.4,58.0,11352,7.16,7.25,4.57
1.5,Very Good,D,SI1,63.5,57.0,11352,7.23,7.28,4.61
1.53,Very Good,F,VS1,63.2,58.0,11379,7.33,7.3,4.62
1.23,Very Good,F,VVS2,62.2,58.0,11382,6.81,6.86,4.25
0.3,Very Good,H,SI1,61.3,58.0,421,4.29,4.33,2.64
0.3,Very Good,H,SI1,63.0,54.0,421,4.27,4.3,2.7
0.3,Very Good,H,SI2,63.4,55.0,422,4.26,4.22,2.69
0.26,Very Good,G,VS2,61.7,57.0,423,4.11,4.15,2.55
0.26,Very Good,G,VS1,62.4,56.0,423,4.08,4.1,2.55
0.33,Very Good,D,SI2,63.3,53.0,631,4.42,4.39,2.79
0.33,Very Good,G,SI1,63.2,57.0,631,4.44,4.39,2.79
0.36,Very Good,E,SI1,60.8,59.0,631,4.56,4.59,2.78
0.4,Very Good,J,VS1,63.0,58.0,631,4.66,4.7,2.95
0.36,Very Good,E,SI1,62.9,56.0,631,4.52,4.57,2.86
0.36,Very Good,E,SI1,62.4,55.0,631,4.52,4.55,2.83
0.36,Very Good,E,SI1,61.3,56.0,631,4.58,4.62,2.82
0.36,Very Good,E,VS2,59.9,55.0,631,4.66,4.69,2.8
0.36,Very Good,E,VS2,62.9,56.0,631,4.52,4.54,2.85
1.71,Very Good,I,VS2,63.4,59.0,11389,7.53,7.45,4.75
2.02,Very Good,I,SI2,63.3,59.0,11390,7.93,8.0,5.04
1.52,Very Good,J,VVS2,62.1,60.0,11392,7.33,7.36,4.56
2.0,Very Good,J,SI1,61.9,59.0,11404,7.96,8.0,4.94
2.01,Very Good,J,SI2,60.6,60.0,11406,8.11,8.19,4.94
1.53,Very Good,E,SI1,63.5,58.0,11406,7.35,7.29,4.65
1.86,Very Good,H,SI2,62.3,57.0,11416,7.82,7.85,4.88
1.05,Very Good,F,IF,59.7,55.0,11417,6.66,6.73,4.0
1.02,Very Good,E,IF,58.1,59.0,11420,6.71,6.75,3.91
1.62,Very Good,H,VS2,59.6,59.0,11427,7.59,7.67,4.55
1.18,Very Good,F,VVS2,60.1,58.0,11430,6.88,6.92,4.15
1.7,Very Good,D,SI2,60.8,59.0,11431,7.76,7.83,4.75
1.5,Very Good,D,SI1,62.7,59.0,11442,7.21,7.24,4.53
1.5,Very Good,D,SI1,60.7,62.0,11442,7.3,7.33,4.44
1.42,Very Good,G,VS1,62.7,55.0,11452,7.11,7.17,4.48
1.53,Very Good,H,VS2,60.9,63.0,11452,7.37,7.41,4.5
1.21,Very Good,F,VVS2,61.0,58.0,11455,6.89,6.92,4.21
1.2,Very Good,E,VVS2,63.2,56.0,11456,6.73,6.78,4.27
1.51,Very Good,E,SI1,62.8,59.0,11460,7.26,7.3,4.57
1.07,Very Good,E,IF,58.6,63.0,11475,6.7,6.79,3.95
2.02,Very Good,J,SI2,63.5,57.0,11475,7.94,8.02,5.07
1.28,Very Good,G,VVS2,59.5,56.0,11478,7.12,7.16,4.25
2.29,Very Good,H,SI2,63.4,57.0,11502,8.4,8.33,5.3
2.0,Very Good,J,SI2,62.8,57.0,11510,8.02,8.05,5.04
1.51,Very Good,I,VVS1,62.0,58.0,11512,7.27,7.31,4.52
1.7,Very Good,I,VS1,60.6,59.0,11514,7.64,7.67,4.64
1.06,Very Good,E,IF,62.7,58.0,11518,6.48,6.54,4.08
1.54,Very Good,H,VS2,62.1,62.0,11527,7.31,7.38,4.56
1.51,Very Good,G,VS2,62.1,57.0,11532,7.37,7.32,4.5
1.5,Very Good,E,SI1,61.4,59.0,11533,7.24,7.41,4.5
1.6,Very Good,E,SI2,62.5,54.0,11537,7.5,7.55,4.7
1.73,Very Good,I,SI1,60.9,59.0,11554,7.71,7.68,4.69
1.53,Very Good,H,VS2,60.9,63.0,11557,7.41,7.37,4.5
1.51,Very Good,F,SI1,60.7,60.0,11560,7.39,7.43,4.5
1.51,Very Good,F,SI1,62.8,59.0,11560,7.28,7.31,4.58
1.51,Very Good,F,SI1,63.0,61.0,11560,7.27,7.3,4.59
1.7,Very Good,H,SI1,63.6,59.0,11560,7.46,7.55,4.77
1.51,Very Good,E,SI1,63.1,58.0,11565,7.28,7.23,4.58
2.01,Very Good,J,SI1,63.4,57.0,11566,7.97,7.89,5.03
1.4,Very Good,G,VS1,59.9,56.0,11584,7.31,7.34,4.39
1.5,Very Good,E,SI1,59.6,58.0,11586,7.38,7.41,4.41
1.25,Very Good,G,VVS1,60.2,58.0,11589,6.97,7.04,4.22
1.52,Very Good,D,SI1,62.0,58.0,11595,7.37,7.4,4.58
1.28,Very Good,F,VVS2,62.0,57.0,11602,6.92,7.01,4.32
1.55,Very Good,H,VS2,61.3,61.0,11602,7.39,7.46,4.55
1.57,Very Good,H,VS1,62.8,60.0,11605,7.36,7.44,4.65
1.59,Very Good,G,SI1,62.3,60.0,11613,7.42,7.49,4.64
1.4,Very Good,G,VVS2,63.4,59.0,11624,7.12,7.04,4.49
1.61,Very Good,H,VS2,59.4,58.0,11627,7.64,7.74,4.57
1.09,Very Good,F,IF,61.4,56.0,11631,6.62,6.68,4.08
1.72,Very Good,E,SI2,61.0,57.0,11638,7.67,7.76,4.71
1.51,Very Good,G,VS2,61.5,59.0,11640,7.34,7.38,4.53
1.11,Very Good,F,VVS2,59.4,58.0,11650,6.74,6.79,4.02
1.54,Very Good,F,SI1,58.8,60.0,11650,7.54,7.59,4.45
1.5,Very Good,H,VVS1,63.8,57.0,11654,7.17,7.21,4.59
2.01,Very Good,J,SI2,63.4,59.0,11660,7.99,7.95,5.05
1.45,Very Good,F,VS2,62.6,58.0,11667,7.12,7.2,4.48
1.03,Very Good,D,VVS2,62.7,58.0,11677,6.39,6.43,4.02
1.52,Very Good,H,VS2,59.7,55.0,11681,7.45,7.42,4.44
1.5,Very Good,H,VVS1,60.9,61.0,11688,7.36,7.39,4.49
1.5,Very Good,E,SI1,60.8,58.0,11688,7.32,7.36,4.46
1.5,Very Good,E,SI1,62.0,57.0,11690,7.25,7.33,4.52
1.55,Very Good,G,VS2,63.1,57.0,11703,7.36,7.31,4.63
1.54,Very Good,G,VS2,63.0,59.0,11708,7.3,7.36,4.62
1.53,Very Good,F,SI1,58.5,59.0,11713,7.55,7.62,4.44
1.24,Very Good,F,VVS1,62.7,61.0,11716,6.75,6.84,4.26
1.5,Very Good,E,SI1,61.9,59.0,11717,7.26,7.32,4.51
1.53,Very Good,H,VS2,62.5,61.0,11722,7.28,7.38,4.58
1.14,Very Good,F,VVS1,62.2,55.9,11737,6.67,6.69,4.16
